#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
6023,366,e-,513.139,2.14019,164.152,297.888,-127.026,7.78728,worldPhysical
6034,9,e-,511.144,0.145507,314.56,161.303,-38.9106,50.696,worldPhysical
6050,3,alpha,3.73318e+06,5804.88,150.203,309.047,32.622,8.14535,worldPhysical
6074,3,alpha,3.73318e+06,5804.88,122.141,331.497,-21.9638,30.7664,worldPhysical
6083,5,alpha,3.73255e+06,5168.07,284.99,201.217,61.4308,1440.9,worldPhysical
6094,398,alpha,3.73255e+06,5168.07,132.633,323.103,-22.7632,2534.99,worldPhysical
6133,361,e-,531.557,20.558,198.059,270.762,132.625,6.60655,worldPhysical
6136,3031,e-,548.282,37.2829,102.289,347.378,-3.13778,17.535,worldPhysical
6140,2731,e-,511.12,0.121434,233.901,242.089,-107.118,41.6207,worldPhysical
6183,432,e-,512.137,1.13764,114.137,337.9,70.2713,14.2972,worldPhysical
6183,429,e-,514.233,3.234,226.89,247.698,-103.24,14.2972,worldPhysical
6183,425,e-,511.189,0.19012,242.274,235.39,37.5374,14.2972,worldPhysical
6186,13,e-,549.244,38.2452,215.001,257.209,-33.217,17.7971,worldPhysical
6208,5,alpha,3.73255e+06,5168.07,164.743,297.415,-21.3579,25372.1,worldPhysical
6213,342,e-,511.583,0.583963,139.041,317.977,15.1127,37.7695,worldPhysical
6217,3,alpha,3.73318e+06,5804.88,300.403,169.602,-77.1717,19.1855,worldPhysical
6217,72,e-,511.894,0.895184,156.143,304.295,114.702,16420.4,worldPhysical
6227,3,alpha,3.73318e+06,5804.88,122.435,331.261,20.8014,7.20764,worldPhysical
6257,363,e-,548.282,37.2829,157.928,264.818,143.968,0.51793,worldPhysical
6257,356,e-,511.354,0.354816,215.511,256.801,-73.8107,0.51793,worldPhysical
6260,3,alpha,3.73318e+06,5804.88,127.728,327.027,20.8388,25.2963,worldPhysical
6265,414,alpha,3.73255e+06,5168.07,121.2,332.249,-19.1086,2445.28,worldPhysical
6297,336,e-,513.549,2.54962,207.374,263.31,75.1605,47.6644,worldPhysical
6312,12,e-,535.767,24.7679,144.059,313.962,94.0628,17.9583,worldPhysical
6313,79,e-,511.462,0.463568,238.025,238.79,102.445,20.1566,worldPhysical
6321,358,e-,511.321,0.321616,119.59,333.537,-19.2798,60.3123,worldPhysical
6325,3,alpha,3.73318e+06,5804.88,197.334,271.342,-138.467,1.36144,worldPhysical
6376,3,alpha,3.73318e+06,5804.88,182.361,283.32,50.4053,93.4021,worldPhysical
6381,5,alpha,3.73255e+06,5168.07,181.213,284.239,3.46588,25929,worldPhysical
6389,12,e-,514.05,3.05081,212.689,259.059,-115.27,1.94156,worldPhysical
6392,3,alpha,3.73318e+06,5804.88,201.934,267.662,109.805,2.28039,worldPhysical
6392,111,e-,511.911,0.912272,259.484,221.622,66.4894,19083,worldPhysical
6426,486,e-,511.656,0.657405,145.684,312.662,0.231744,15265.8,worldPhysical
6455,8,e-,511.24,0.241585,107.639,343.098,66.5143,7.88044,worldPhysical
6459,381,e-,514.996,3.99729,311.275,159.163,-43.2269,25.2664,worldPhysical
6474,9,e-,513.819,2.81997,239.633,237.503,-115.365,58.9101,worldPhysical
6483,367,e-,511.352,0.353545,290.666,181.843,-98.2137,64.0781,worldPhysical
6494,3,alpha,3.73318e+06,5804.88,270.073,213.151,58.6909,18.7818,worldPhysical
6512,2709,alpha,3.73255e+06,5168.07,154.447,305.652,125.207,9046.93,worldPhysical
6537,376,alpha,3.73255e+06,5168.07,221.993,251.615,-135.612,7408.28,worldPhysical
6542,376,e-,511.375,0.376414,137.504,319.206,-88.5919,29.8771,worldPhysical
6555,5,e-,511.125,0.125748,238.675,238.269,-82.932,2.30789,worldPhysical
6572,2663,e-,512.258,1.25957,105.785,344.581,-28.6645,24.8257,worldPhysical
6573,3,alpha,3.73314e+06,5762.76,108.462,342.439,11.0663,2.25946,worldPhysical
6577,2623,e-,511.141,0.141591,125.53,328.785,-44.7698,24.4262,worldPhysical
6580,7,e-,511.444,0.444995,93.7715,354.192,5.66047,94.7462,worldPhysical
6583,358,e-,530.972,19.9731,207.097,263.532,58.4545,21.3391,worldPhysical
6583,357,e-,523.349,12.3502,321.875,171.709,14.0184,21.3391,worldPhysical
6630,414,alpha,3.73255e+06,5168.07,155.302,304.968,-53.5031,491.043,worldPhysical
6646,3,alpha,3.73318e+06,5804.88,240.323,236.951,-102.078,6.65881,worldPhysical
6647,383,e-,514.085,3.08564,205.281,264.984,-44.4535,48.6193,worldPhysical
6651,3,alpha,3.73318e+06,5804.88,187.221,279.432,115.548,0.886152,worldPhysical
6683,7,e-,535.767,24.7679,287.128,199.507,-36.6667,0.707388,worldPhysical
6700,2823,alpha,3.73255e+06,5168.07,164.625,297.509,3.05443,8765.18,worldPhysical
6721,13,e-,511.438,0.438798,185.409,280.882,62.0225,10.2712,worldPhysical
6740,141,e-,511.917,0.9176,175.192,253.954,-148.401,112.103,worldPhysical
6798,85,e-,511.693,0.69396,307.731,144.871,-7.79675,95.3175,worldPhysical
6831,340,e-,511.205,0.205859,194.039,273.978,-120.226,30.5217,worldPhysical
6838,367,alpha,3.73255e+06,5168.07,177.774,286.99,-135.426,1402.98,worldPhysical
6863,12,gamma,18.3932,18.3932,231.99,243.618,5.58231,27.0584,worldPhysical
6866,414,e-,511.318,0.319187,178.35,286.529,-61.2194,20.4777,worldPhysical
6874,3,alpha,3.73318e+06,5804.88,189.589,277.538,107.473,18.7535,worldPhysical
6878,349,alpha,3.73255e+06,5168.07,184.362,281.72,-144.886,19091.6,worldPhysical
6890,5,alpha,3.73255e+06,5168.07,281.206,204.245,29.9902,1086.66,worldPhysical
6916,5,e-,511.42,0.420743,206.868,263.715,-95.495,52.4053,worldPhysical
6943,3,alpha,3.73318e+06,5804.88,227.944,246.855,68.4075,5.43717,worldPhysical
6962,12,e-,535.767,24.7679,287.981,198.825,-13.1337,29.8119,worldPhysical
6998,11,e-,511.978,0.97932,172.518,291.195,-70.9941,7.79551,worldPhysical
19000,331,e-,511.116,0.117513,286.539,199.978,86.1927,63.6714,worldPhysical
19029,431,e-,534.839,23.8403,182.259,283.402,-123.974,40.6408,worldPhysical
19035,13,e-,513.013,2.01435,166.6,295.929,-3.11838,8.52115,worldPhysical
19048,16,e-,527.438,16.4391,137.273,319.391,-69.4605,89.805,worldPhysical
19048,12,e-,513.549,2.54964,285.91,200.481,89.3771,89.805,worldPhysical
19068,356,e-,522.208,11.209,289.81,197.361,-65.5754,10.3902,worldPhysical
19090,340,e-,513.169,2.17012,152.942,306.856,-48.824,32.7406,worldPhysical
19107,12,e-,513.671,2.6723,140.139,317.098,-31.3307,143.016,worldPhysical
19114,530,gamma,0.81623,0.81623,221.229,252.226,-41.2356,8019.74,worldPhysical
19127,367,e-,531.557,20.558,122.798,330.971,-81.1984,44.0835,worldPhysical
19127,364,e-,511.328,0.328819,191.91,275.682,66.1238,44.0835,worldPhysical
19207,385,e-,532.645,21.6458,268.722,214.232,-51.8122,20.2749,worldPhysical
19209,5,alpha,3.73255e+06,5168.07,128.394,326.494,44.7957,16776.1,worldPhysical
19241,3,alpha,3.73314e+06,5762.76,289.609,181.406,-98.8482,9.12765,worldPhysical
19242,7,e-,511.316,0.316996,199.225,269.829,107.441,28.3474,worldPhysical
19260,3,alpha,3.73318e+06,5804.88,156.317,304.156,29.6937,40.3896,worldPhysical
19284,5,alpha,3.7325e+06,5123.58,193.415,274.477,-17.1741,12583.3,worldPhysical
19329,3,alpha,3.73318e+06,5804.88,154.347,305.732,-67.4864,33.0402,worldPhysical
19353,9,e-,511.316,0.316994,280.541,204.777,5.94731,36.3867,worldPhysical
19357,356,e-,511.154,0.155586,148.563,310.359,112.841,4.98938,worldPhysical
19359,315,alpha,3.73255e+06,5168.07,192.416,275.277,-18.3712,22137.1,worldPhysical
19385,3,alpha,3.73318e+06,5804.88,158.211,302.641,-123.595,1.9428,worldPhysical
19404,369,e-,521.983,10.9839,257.86,222.921,102.379,12.2164,worldPhysical
19408,3,alpha,3.73318e+06,5804.88,117.63,335.105,68.1047,11.1893,worldPhysical
19411,5,alpha,3.73255e+06,5168.07,221.805,251.765,-146.875,6478.16,worldPhysical
19420,165,e-,511.494,0.495485,236.348,240.131,-107.021,0.365123,worldPhysical
19420,358,alpha,3.73255e+06,5168.07,111.199,340.25,-4.99269,22422.7,worldPhysical
19432,2765,e-,511.692,0.693129,150.929,308.467,-129.703,25.0809,worldPhysical
19447,3,alpha,3.73318e+06,5804.88,211.388,260.099,-123.606,48.5242,worldPhysical
19452,334,alpha,3.73255e+06,5168.07,273.286,210.58,117.943,18220.4,worldPhysical
19453,3,alpha,3.73314e+06,5762.76,237.757,239.003,6.79523,28.5203,worldPhysical
19471,5,e-,511.694,0.695069,141.465,316.037,58.183,21.427,worldPhysical
19480,8,e-,511.328,0.328844,298.894,165.486,-74.8007,7.63276,worldPhysical
19527,13,e-,511.25,0.251234,202.695,267.054,-141.135,27.1988,worldPhysical
19576,3,alpha,3.73318e+06,5804.88,155.118,305.115,79.3956,14.1514,worldPhysical
19606,5,alpha,3.73255e+06,5168.07,123.665,330.277,49.626,7499.9,worldPhysical
19657,3,alpha,3.73318e+06,5804.88,122.433,331.263,33.2411,32.245,worldPhysical
19670,3,alpha,3.73318e+06,5804.88,259.943,221.255,-67.147,59.0115,worldPhysical
19672,5,alpha,3.73255e+06,5168.07,197.268,271.395,-84.1816,36532.6,worldPhysical
19675,8,e-,511.23,0.230906,231.26,244.201,21.8573,16.9553,worldPhysical
19685,3,alpha,3.73318e+06,5804.88,323.169,166.803,23.4723,21.7701,worldPhysical
19693,2654,e-,511.099,0.100314,113.735,338.221,80.1597,3.11677,worldPhysical
19703,91,e-,511.684,0.685476,172.324,291.35,-110.096,11.1799,worldPhysical
19758,3,alpha,3.73318e+06,5804.88,136.245,320.214,-19.0396,14.4241,worldPhysical
19766,376,e-,541.207,30.2076,120.825,332.55,-58.076,38.3603,worldPhysical
19780,175,e-,511.495,0.495686,160.418,281.166,-141.287,44.5313,worldPhysical
19780,379,e-,535.767,24.7679,102.326,347.348,29.2821,44.5313,worldPhysical
19781,385,e-,513.337,2.33788,245.464,200.562,134.51,7.32993,worldPhysical
19781,381,e-,511.116,0.11673,193.075,274.75,-131.127,7.32993,worldPhysical
19787,400,alpha,3.7325e+06,5123.58,205.855,264.525,38.5816,943.8,worldPhysical
19796,386,e-,511.331,0.331595,298.303,162.565,-72.3796,0.994164,worldPhysical
19806,14,e-,549.266,38.2669,116.356,336.124,-46.2649,22.7454,worldPhysical
19837,440,e-,531.557,20.558,115.144,337.094,81.1243,4.13344,worldPhysical
19837,426,e-,511.292,0.293497,237.426,239.269,77.1785,4.13344,worldPhysical
19838,3,alpha,3.73318e+06,5804.88,265.063,217.159,121.194,3.17801,worldPhysical
19840,2572,alpha,3.73255e+06,5168.07,195.342,272.936,-10.629,22205.4,worldPhysical
19843,384,e-,513.897,2.89774,168.485,294.421,83.3683,36.4878,worldPhysical
19848,17,e-,511.442,0.443487,184.768,281.395,-134.864,37.2367,worldPhysical
19855,3,alpha,3.73318e+06,5804.88,165.635,296.701,-69.0934,0.395563,worldPhysical
19862,2990,e-,552.26,41.2609,196.488,272.019,2.50097,14.915,worldPhysical
19865,3,alpha,3.73318e+06,5804.88,184.314,281.758,44.281,30.2325,worldPhysical
19895,388,e-,513.6,2.60133,173.833,290.143,82.2156,29.4169,worldPhysical
19902,10,e-,511.275,0.275993,214.111,257.92,73.6548,1.08758,worldPhysical
19981,389,e-,511.154,0.155571,223.034,250.782,23.3596,2.51566,worldPhysical
29001,5,e-,512.188,1.18879,231.086,210.065,141.694,59.9944,worldPhysical
29002,3,alpha,3.73318e+06,5804.88,117.634,335.103,41.3999,17.1794,worldPhysical
29017,3,alpha,3.73314e+06,5762.76,187.306,279.365,-44.3418,0.719257,worldPhysical
29018,2798,e-,511.426,0.427491,207.834,262.942,-132.79,7.66243,worldPhysical
29024,332,e-,514.085,3.08565,253.937,226.06,-109.129,5.74784,worldPhysical
29051,3,alpha,3.73318e+06,5804.88,219.997,253.212,-30.3202,74.5596,worldPhysical
29055,15,gamma,8.00571,8.00571,325.059,169.162,12.0274,15.6191,worldPhysical
29058,2731,alpha,3.7325e+06,5123.58,174.934,289.262,118.411,292.882,worldPhysical
29062,3,alpha,3.73318e+06,5804.88,230.137,245.099,75.0152,7.85578,worldPhysical
29080,359,e-,513.701,2.70216,152.663,307.079,63.0465,29.4496,worldPhysical
29085,386,e-,511.413,0.414252,259.563,221.559,69.343,6.16084,worldPhysical
29103,458,e-,511.781,0.78177,120.664,332.678,-45.4274,3927.95,worldPhysical
29104,486,e-,511.122,0.122817,317.468,162.504,32.7299,27.9883,worldPhysical
29109,386,e-,511.175,0.176548,99.5998,349.53,-21.1423,11.6764,worldPhysical
29110,359,e-,511.578,0.578906,153.166,306.676,79.6842,83.7226,worldPhysical
29136,3,alpha,3.73318e+06,5804.88,309.286,181.78,2.45748,16.29,worldPhysical
29136,5,alpha,3.73255e+06,5168.07,189.929,277.267,-18.5821,15088.7,worldPhysical
29183,313,alpha,3.73255e+06,5168.07,272.777,210.987,-90.3761,7241.28,worldPhysical
29193,368,e-,512.045,1.04603,268.089,214.738,113.546,7.78149,worldPhysical
29218,350,e-,511.131,0.131663,248.241,230.617,51.7648,30.1567,worldPhysical
29222,449,gamma,0.92769,0.92769,269.215,213.837,115.287,25365.8,worldPhysical
29228,3,alpha,3.73318e+06,5804.88,147.997,310.811,-97.6091,54.4085,worldPhysical
29266,4,gamma,8.00571,8.00571,237.343,239.335,-48.4584,16.518,worldPhysical
29283,123,e-,511.848,0.848882,169.507,293.604,76.034,1.28536,worldPhysical
29294,2777,alpha,3.73255e+06,5168.07,178.408,286.483,18.331,17075.5,worldPhysical
29299,3,alpha,3.73318e+06,5804.88,113.94,338.057,-47.347,7.21058,worldPhysical
29310,11,e-,511.52,0.521011,147.782,310.983,-10.5188,36.6571,worldPhysical
