#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
7023,425,e-,511.741,0.742524,255.061,225.161,64.6211,23.5969,worldPhysical
7033,424,alpha,3.73255e+06,5168.07,198.554,270.366,-74.1701,17696.6,worldPhysical
7034,3,alpha,3.73314e+06,5762.76,126.745,327.813,-61.7318,23.9364,worldPhysical
7042,9,e-,511.144,0.145501,115.746,336.612,14.0245,49.322,worldPhysical
7061,3,alpha,3.73318e+06,5804.88,242.107,200.692,-135.811,41.1504,worldPhysical
7074,275,alpha,3.7325e+06,5123.58,142.394,315.294,15.6128,280.922,worldPhysical
7081,330,e-,514.085,3.08563,203.721,266.232,-13.1183,15.3109,worldPhysical
7090,312,alpha,3.73255e+06,5168.07,271.819,209.264,-125.909,12317.4,worldPhysical
7113,416,e-,517.437,6.43766,281.239,204.218,84.1728,25.0558,worldPhysical
7117,124,e-,511.207,0.207693,212.296,259.373,-45.2017,25.8686,worldPhysical
7117,2688,e-,513.91,2.91074,143.962,314.04,98.7246,25.8686,worldPhysical
7117,2679,e-,511.116,0.117292,314.072,153.183,11.5301,25.8686,worldPhysical
7138,2696,e-,512.133,1.13394,178.523,286.391,-3.28876,12.079,worldPhysical
7144,2632,e-,513.34,2.34111,171.348,292.131,61.0653,29.4856,worldPhysical
7146,348,e-,531.557,20.558,261.251,220.209,76.2298,11.8301,worldPhysical
7153,2567,e-,511.126,0.126943,315.682,157.996,-25.5568,11.4701,worldPhysical
7153,2554,e-,512.897,1.89783,230.596,244.733,142.605,11.4701,worldPhysical
7169,2790,e-,512.152,1.15313,175.933,288.463,-141.559,48.9388,worldPhysical
7250,172,e-,513.453,2.45451,121.772,331.792,9.24807,45.5232,worldPhysical
7267,13,e-,512.768,1.76939,218.302,254.567,89.0459,36.2249,worldPhysical
7279,306,alpha,3.73255e+06,5168.07,152.324,307.35,35.86,1722.6,worldPhysical
7290,3,alpha,3.73314e+06,5762.76,122.053,331.567,-45.1818,65.9878,worldPhysical
7316,5,alpha,3.73255e+06,5168.07,159.511,301.601,-64.8318,6065.35,worldPhysical
7342,377,alpha,3.73255e+06,5168.07,234.58,241.546,-101.922,20526,worldPhysical
7363,442,gamma,0.83727,0.83727,318.348,162.551,29.6387,2019.9,worldPhysical
7373,390,e-,511.228,0.228612,286.56,199.962,-112.276,23.708,worldPhysical
7377,391,alpha,3.73255e+06,5168.07,179.734,285.422,-49.6699,1537.22,worldPhysical
7383,2734,e-,535.767,24.7679,107.231,343.425,-50.3114,22.2812,worldPhysical
7387,297,e-,526.987,15.9879,141.154,316.286,-119.522,29.1603,worldPhysical
7389,3,alpha,3.73318e+06,5804.88,253.601,226.329,-58.112,58.933,worldPhysical
7397,346,alpha,3.7325e+06,5123.58,98.8491,350.13,-32.5511,37797.3,worldPhysical
7432,3,alpha,3.73318e+06,5804.88,123.992,330.016,-17.0382,33.8992,worldPhysical
7441,2561,e-,525.326,14.3267,263.416,218.477,-10.3723,4.21463,worldPhysical
7451,329,alpha,3.7325e+06,5123.58,113.582,338.344,-3.29737,4224.92,worldPhysical
7463,3,alpha,3.73314e+06,5762.76,241.048,207.83,-138.166,52.0047,worldPhysical
7473,403,alpha,3.73255e+06,5168.07,143.577,314.348,-2.73633,737.461,worldPhysical
7490,135,e-,511.575,0.575673,169.472,293.632,-115.465,37.1067,worldPhysical
7515,412,alpha,3.73255e+06,5168.07,253.523,226.391,-84.117,6924.08,worldPhysical
7517,2646,alpha,3.7325e+06,5123.58,181.609,283.922,-74.7309,7792.03,worldPhysical
7526,181,e-,511.911,0.91175,106.151,344.289,-15.8669,1.94955,worldPhysical
7526,177,e-,511.737,0.73837,195.027,264.801,-149.424,1.94955,worldPhysical
7526,125,e-,511.789,0.789622,205.705,264.645,95.8461,1.94955,worldPhysical
7526,7,e-,511.867,0.86823,171.956,291.645,124.206,1.94955,worldPhysical
7529,440,e-,531.557,20.558,114.402,337.687,78.4512,3.10451,worldPhysical
7571,374,e-,521.646,10.6467,213.029,258.786,26.4859,14.8026,worldPhysical
7571,373,e-,519.97,8.97124,155.94,304.457,-15.2666,14.8026,worldPhysical
7584,356,e-,511.106,0.10682,102.317,347.356,-21.7367,3.06104,worldPhysical
7584,345,e-,512.266,1.26747,93.9021,354.088,22.2727,3.06104,worldPhysical
7585,15,gamma,14.2941,14.2941,195.011,273.201,-70.386,28.642,worldPhysical
7589,3,alpha,3.73318e+06,5804.88,246.124,232.31,-105.991,34.7086,worldPhysical
7601,2495,e-,531.557,20.558,207.039,263.578,-82.805,71.481,worldPhysical
7660,3,alpha,3.73318e+06,5804.88,168.259,294.602,41.6103,55.1326,worldPhysical
7667,352,e-,511.604,0.605182,316.717,156.374,-10.5507,45.8104,worldPhysical
7667,351,e-,511.099,0.100442,125.288,328.979,11.7236,45.8104,worldPhysical
7671,2594,e-,511.162,0.16338,158.769,292.232,-138.089,38.3907,worldPhysical
7671,2585,e-,511.736,0.737483,107.686,343.06,71.327,38.3907,worldPhysical
7697,2701,alpha,3.73255e+06,5168.07,98.8353,350.141,0.471289,27799.5,worldPhysical
7754,343,e-,512.244,1.24477,280.025,205.189,-57.484,6.0942,worldPhysical
7772,2614,alpha,3.73255e+06,5168.07,170.809,292.562,-80.0108,5485.19,worldPhysical
7786,342,gamma,14.2941,14.2941,147.694,311.054,-31.4115,19.9663,worldPhysical
7815,365,e-,525.426,14.4275,201.669,234.048,-149.576,72.5253,worldPhysical
7818,499,gamma,1.72052,1.72052,222.483,251.223,-4.92092,13993.3,worldPhysical
7872,218,e-,511.644,0.645463,299.859,189.322,-47.7746,2416.33,worldPhysical
7872,71,e-,511.928,0.929126,255.808,224.563,97.6262,2416.33,worldPhysical
7872,69,e-,511.847,0.848236,183.032,269.828,-147.793,2416.33,worldPhysical
7889,407,alpha,3.73255e+06,5168.07,150.369,308.914,43.0186,25643.5,worldPhysical
7890,3,alpha,3.73318e+06,5804.88,296.409,163.061,75.5345,33.2194,worldPhysical
7904,424,e-,511.236,0.236791,150.876,308.508,-11.9262,31.1088,worldPhysical
7937,176,e-,511.777,0.777925,232.442,234.345,-145.832,29.5074,worldPhysical
7964,424,e-,511.461,0.462366,132.604,323.126,2.89783,67.634,worldPhysical
7990,367,gamma,14.2941,14.2941,173.156,290.684,-93.9397,17.9044,worldPhysical
7994,3,alpha,3.73318e+06,5804.88,155.027,305.188,88.7511,62.765,worldPhysical
7998,16,gamma,14.2941,14.2941,255.832,224.544,17.082,19.1302,worldPhysical
12015,11,e-,511.298,0.299061,182.13,283.505,39.3846,4.86193,worldPhysical
12029,16,e-,512.611,1.61224,289.734,192.947,-106.42,62.3206,worldPhysical
12039,379,e-,511.201,0.201975,175.309,286.541,-143.969,10.818,worldPhysical
12039,370,e-,511.768,0.76897,266.388,216.099,8.28161,10.818,worldPhysical
12067,400,e-,511.208,0.209275,283.122,202.712,31.041,12.3746,worldPhysical
12118,3,alpha,3.73318e+06,5804.88,131.884,323.702,14.3241,83.6505,worldPhysical
12129,401,e-,511.316,0.316993,144.468,313.635,-66.6524,30.5997,worldPhysical
12129,396,e-,512.188,1.18952,227.102,247.528,72.4192,30.5997,worldPhysical
12155,3,alpha,3.73314e+06,5762.76,316.47,161.678,-33.8889,5.97723,worldPhysical
12155,13,e-,511.208,0.209231,108.661,342.28,4.85251,5.97723,worldPhysical
12170,348,e-,511.305,0.306197,191.878,241.72,-149.995,32.3427,worldPhysical
12173,2622,e-,511.123,0.123975,232.025,243.59,-67.193,60.8468,worldPhysical
12184,9,e-,511.113,0.114042,201.673,267.871,59.9868,32.3216,worldPhysical
12184,8,e-,513.897,2.89773,193.406,274.485,-23.1941,32.3216,worldPhysical
12185,332,alpha,3.73255e+06,5168.07,276.45,208.049,17.9456,321.49,worldPhysical
12225,320,e-,511.328,0.328841,315.314,169.882,-53.6053,35.652,worldPhysical
12256,2851,e-,531.557,20.558,142.442,315.256,25.7488,1.82417,worldPhysical
12268,395,gamma,14.2941,14.2941,289.13,197.905,-9.24932,9.26217,worldPhysical
12270,3081,e-,512.601,1.60219,247.294,231.374,71.8251,16.1263,worldPhysical
12303,95,gamma,0.83727,0.83727,171.328,292.147,-71.64,36.5746,worldPhysical
12381,351,e-,535.767,24.7679,293.69,194.257,81.9877,13.3067,worldPhysical
12381,341,e-,511.154,0.155571,238.338,238.539,33.019,13.3067,worldPhysical
12383,3,alpha,3.73318e+06,5804.88,166.476,296.029,-60.9498,3.34733,worldPhysical
12403,5,alpha,3.73255e+06,5168.07,245.81,232.561,26.7604,76462.5,worldPhysical
12409,380,e-,511.209,0.210412,107.162,343.48,-11.6321,5.55433,worldPhysical
12417,2768,e-,513.179,2.17971,224.412,249.68,14.7052,24.9304,worldPhysical
12433,443,e-,511.328,0.328825,206.239,264.218,-25.1994,20.5338,worldPhysical
12492,430,alpha,3.7325e+06,5123.58,211.679,259.866,-8.13388,1385.19,worldPhysical
12510,3,alpha,3.73318e+06,5804.88,162.413,299.279,39.408,15.7829,worldPhysical
12536,2634,e-,511.442,0.443496,309.354,146.67,4.19365,17.0811,worldPhysical
12538,335,e-,514.085,3.08561,303.972,186.032,-26.1966,4.01734,worldPhysical
12548,5,alpha,3.7325e+06,5123.58,253.017,226.796,107.908,676.282,worldPhysical
12565,13,e-,511.306,0.307339,102.921,346.872,50.4865,35.0239,worldPhysical
12565,12,e-,511.129,0.130249,192.25,275.409,4.90865,35.0239,worldPhysical
12565,5,e-,511.876,0.876887,216.767,255.796,-91.9073,35.0239,worldPhysical
12580,141,e-,511.698,0.699516,237.322,239.351,119.766,32.2234,worldPhysical
12600,2725,e-,514.995,3.99647,292.057,195.564,-59.6957,2.90783,worldPhysical
12628,2920,e-,511.337,0.337945,255.615,224.717,79.1471,14.0838,worldPhysical
12643,5,alpha,3.7325e+06,5123.58,102.787,346.98,-10.1517,2763.44,worldPhysical
12653,11,e-,511.163,0.164074,274.254,209.806,-39.2664,37.7691,worldPhysical
12658,15,e-,513.91,2.91076,262.404,219.286,-45.4666,12.6331,worldPhysical
12677,306,e-,511.322,0.322802,116.128,336.307,78.4234,41.9844,worldPhysical
12706,3,alpha,3.73318e+06,5804.88,131.942,323.656,62.2872,17.303,worldPhysical
12720,3,alpha,3.73318e+06,5804.88,150.822,308.552,67.1397,7.19362,worldPhysical
12728,642,e-,511.708,0.709426,266.667,207.945,127.924,3677.14,worldPhysical
12728,609,e-,511.416,0.4174,251.226,228.228,137.534,3677.14,worldPhysical
12728,483,e-,511.938,0.93864,309.759,178.944,74.6667,3677.14,worldPhysical
12728,465,e-,511.867,0.86823,325.565,168.757,-7.14586,3677.14,worldPhysical
12732,3,alpha,3.73318e+06,5804.88,97.2799,351.385,41.0076,6.01198,worldPhysical
12747,429,e-,511.855,0.856048,254.96,225.242,-25.2781,5.64721,worldPhysical
12761,2659,e-,531.557,20.558,225.835,248.541,-84.4922,1.32326,worldPhysical
12761,2656,e-,511.17,0.170653,280.931,195.729,114.331,1.32326,worldPhysical
12762,377,e-,524.298,13.299,198.432,270.463,30.2152,19.666,worldPhysical
