#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
3014,3,alpha,3.73318e+06,5804.88,161.322,300.152,-9.25611,13.4071,worldPhysical
3045,2634,e-,512.137,1.13759,173.55,290.369,-72.1901,21.2723,worldPhysical
3074,358,e-,511.185,0.185604,99.8945,349.294,18.2081,35.294,worldPhysical
3085,2684,e-,531.043,20.0444,139.948,317.251,-43.7531,20.2174,worldPhysical
3148,3,alpha,3.73314e+06,5762.76,179.489,264.318,-147.909,1.9998,worldPhysical
3166,350,e-,511.186,0.18675,231.554,243.966,80.4483,8.29448,worldPhysical
3184,342,e-,511.385,0.386257,212.461,259.241,122.846,23.3013,worldPhysical
3192,2493,e-,511.504,0.505353,123.063,330.759,51.0935,4.85325,worldPhysical
3208,3,alpha,3.73318e+06,5804.88,164.293,297.775,69.3816,22.8952,worldPhysical
3243,288,alpha,3.73255e+06,5168.07,163.096,298.733,57.068,1562.33,worldPhysical
3244,15,e-,548.282,37.2829,130.481,324.824,-21.5082,80.9083,worldPhysical
3270,3,alpha,3.73318e+06,5804.88,116.881,335.704,91.8372,6.87681,worldPhysical
3278,23,e-,523.045,12.0461,108.729,342.226,1.85506,44.4471,worldPhysical
3314,18,e-,521.315,10.3163,121.745,331.813,51.2203,68.5369,worldPhysical
3318,398,e-,511.106,0.106815,268.132,192.255,120.54,4.38243,worldPhysical
3335,2551,e-,511.316,0.31698,176.809,287.762,-92.6508,107.393,worldPhysical
3346,10,e-,514.524,3.52552,250.054,229.166,129.64,58.5099,worldPhysical
3413,2712,e-,513.536,2.53665,204.153,265.887,19.0758,23.8637,worldPhysical
3413,2706,e-,511.103,0.104186,148.627,310.308,65.5024,23.8637,worldPhysical
3419,402,e-,531.557,20.558,129.234,325.822,29.0149,12.8921,worldPhysical
3424,3,alpha,3.73318e+06,5804.88,229.896,245.293,70.3658,127.033,worldPhysical
3452,365,e-,526.865,15.8657,196.928,271.667,-24.8428,2.71203,worldPhysical
3452,362,e-,511.342,0.343341,127.552,327.168,-2.72709,2.71203,worldPhysical
3463,399,e-,511.221,0.222105,298.338,171.428,-81.5855,99.6389,worldPhysical
3484,282,e-,511.106,0.106823,219.573,253.551,-63.7707,38.3153,worldPhysical
3500,413,e-,513.491,2.49197,185.221,281.033,-5.61737,28.8514,worldPhysical
3535,3,alpha,3.73314e+06,5762.76,141.548,315.971,-19.0183,31.451,worldPhysical
3535,18,e-,512.273,1.27409,109.908,341.283,-45.1322,31.451,worldPhysical
3550,332,alpha,3.7325e+06,5123.58,131.195,324.253,78.5622,11079.3,worldPhysical
3553,411,e-,511.259,0.260461,244.877,233.308,-1.36475,44.7371,worldPhysical
3575,134,e-,511.764,0.764951,240.359,236.922,122.637,54.5216,worldPhysical
3575,132,e-,511.758,0.759461,309.193,146.974,10.5889,54.5216,worldPhysical
3578,351,gamma,18.3932,18.3932,133.89,322.097,87.105,0.819438,worldPhysical
3588,494,alpha,3.73255e+06,5168.07,307.273,183.391,60.2096,278.6,worldPhysical
3591,2563,e-,511.782,0.783122,124.572,329.552,-50.5712,18.5912,worldPhysical
3593,2908,e-,513.975,2.97647,126.794,327.774,32.0191,14.1003,worldPhysical
3631,365,alpha,3.73255e+06,5168.07,313.117,178.715,29.2549,8594.96,worldPhysical
3657,121,e-,511.828,0.829381,221.893,251.695,-0.299455,19.7409,worldPhysical
3657,30,e-,511.798,0.798988,244.665,233.477,-94.9967,19.7409,worldPhysical
