#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
2002,3,alpha,3.73318e+06,5804.88,199.186,269.861,5.22229,1.30652,worldPhysical
2012,367,alpha,3.7325e+06,5123.58,103.168,346.675,-45.9375,3860.8,worldPhysical
2082,3,alpha,3.73318e+06,5804.88,95.8723,352.512,23.4872,16.9065,worldPhysical
2108,24,e-,511.609,0.610187,250.96,228.441,15.73,80.9474,worldPhysical
2108,12,e-,511.71,0.71142,221.848,251.731,-38.2654,80.9474,worldPhysical
2108,409,e-,511.106,0.106811,234.385,241.701,140.827,80.9474,worldPhysical
2120,353,alpha,3.73255e+06,5168.07,216.494,230.948,-147.939,14168.4,worldPhysical
2123,2697,alpha,3.73255e+06,5168.07,219.179,220.856,146.284,11731.6,worldPhysical
2162,2700,e-,512.084,1.08542,238.97,238.033,9.86264,6.11469,worldPhysical
2179,14,e-,527.605,16.6061,119.202,333.848,-26.0465,20.1626,worldPhysical
2205,2639,gamma,18.3932,18.3932,164.507,297.603,74.8998,8.46,worldPhysical
2278,3,alpha,3.73318e+06,5804.88,134.631,321.505,-77.7487,0.721324,worldPhysical
2281,23,e-,535.767,24.7679,315.721,172.023,56.1971,49.1184,worldPhysical
2290,2949,e-,511.153,0.154437,311.067,180.356,64.1819,11.9188,worldPhysical
2292,10,gamma,14.2941,14.2941,126.713,327.839,74.1701,25.8037,worldPhysical
2299,2714,e-,511.517,0.517623,261.782,219.784,27.8698,26.1646,worldPhysical
2326,3,alpha,3.73318e+06,5804.88,214.674,257.47,-148.167,70.175,worldPhysical
2343,5,alpha,3.7325e+06,5123.58,117.862,334.919,68.2754,13787.9,worldPhysical
2355,3,alpha,3.73318e+06,5804.88,123.248,330.611,96.4118,81.4147,worldPhysical
2359,2568,e-,511.289,0.289955,191.533,275.983,68.8447,55.6169,worldPhysical
2409,2675,alpha,3.73255e+06,5168.07,178.502,286.408,-129.82,7415.11,worldPhysical
2424,5,alpha,3.7325e+06,5123.58,226.952,247.648,-36.6409,14834.8,worldPhysical
2445,3,alpha,3.73318e+06,5804.88,158.2,302.649,18.6743,99.7796,worldPhysical
2452,232,e-,527.027,16.0282,151.512,308,121.408,23.6072,worldPhysical
2472,3,alpha,3.73314e+06,5762.76,140.886,316.5,-33.0629,20.6717,worldPhysical
2517,331,alpha,3.73255e+06,5168.07,162.539,299.178,-42.3307,16969.5,worldPhysical
2541,3,alpha,3.73318e+06,5804.88,144.136,313.9,-80.862,9.67082,worldPhysical
2545,329,alpha,3.73255e+06,5168.07,218.822,217.056,-145.793,206.368,worldPhysical
2566,8,e-,511.153,0.154421,156.358,304.123,-120.066,10.3541,worldPhysical
2572,3,alpha,3.73318e+06,5804.88,123.598,330.331,-21.2671,37.2367,worldPhysical
2573,376,alpha,3.73255e+06,5168.07,103.252,346.607,-1.00446,11336.6,worldPhysical
2574,2684,e-,511.976,0.977446,288.284,198.582,-28.3533,19.4307,worldPhysical
2618,405,e-,511.163,0.164087,110.391,340.896,8.22385,103.037,worldPhysical
2619,3,alpha,3.73314e+06,5762.76,175.182,289.064,51.5577,13.5156,worldPhysical
2624,385,alpha,3.73255e+06,5168.07,120.33,332.945,-11.6253,3789.97,worldPhysical
2662,277,e-,547.89,36.8909,238.191,238.656,22.159,7.61371,worldPhysical
2662,273,e-,511.166,0.167059,322.981,168.763,30.9143,7.61371,worldPhysical
2686,2533,alpha,3.7325e+06,5123.58,129.444,325.654,100.028,13605.1,worldPhysical
2694,423,alpha,3.7325e+06,5123.58,224.925,249.27,15.4988,14454.2,worldPhysical
2730,343,e-,512.827,1.82838,181.324,284.15,70.3336,0.0527346,worldPhysical
2737,141,e-,511.587,0.5876,214.598,257.531,-13.2991,14.9645,worldPhysical
2746,11,e-,527.73,16.7312,106.6,343.929,-52.9245,11.307,worldPhysical
2772,3,alpha,3.73318e+06,5804.88,269.088,213.939,58.9617,43.3934,worldPhysical
2781,414,e-,511.316,0.317,155.732,304.623,-114.654,31.1326,worldPhysical
