#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
5011,388,e-,511.573,0.574462,247.819,230.954,-88.8,1.62947,worldPhysical
5025,416,e-,511.102,0.102622,251.054,228.366,121.813,21.0367,worldPhysical
5079,3,alpha,3.73318e+06,5804.88,128.638,326.299,37.3333,39.5357,worldPhysical
5082,2628,e-,531.557,20.558,145.102,313.128,-39.0261,18.7692,worldPhysical
5095,3,alpha,3.73314e+06,5762.76,161.862,299.72,-33.394,12.2283,worldPhysical
5117,2693,e-,513.5,2.50126,202.053,267.567,-60.9846,3.62457,worldPhysical
5119,398,e-,512.441,1.44202,297.565,174.007,84.9044,5.01592,worldPhysical
5146,311,e-,511.316,0.316987,220.3,252.97,-50.2294,23.6958,worldPhysical
5152,2705,e-,535.767,24.7679,171.094,292.334,141.656,8.19031,worldPhysical
5184,333,e-,511.154,0.155582,102.544,347.174,60.1006,22.1473,worldPhysical
5193,11,e-,511.139,0.139787,175.943,274.959,146.007,63.3996,worldPhysical
5215,366,e-,525.826,14.8272,248.554,230.367,-92.8889,46.8898,worldPhysical
5216,318,e-,511.196,0.196862,264.787,217.38,103.42,4.99024,worldPhysical
5222,366,alpha,3.7325e+06,5123.58,130.957,324.443,47.3853,522.747,worldPhysical
5239,3,alpha,3.73314e+06,5762.76,146.764,311.798,-80.3327,10.8661,worldPhysical
5239,17,e-,535.767,24.7679,245.248,233.011,48.6096,10.8661,worldPhysical
5245,466,gamma,0.81623,0.81623,262.327,219.348,117.604,824.981,worldPhysical
5248,341,e-,511.105,0.105994,218.311,254.561,15.7389,14.441,worldPhysical
5282,2678,e-,511.106,0.106825,301.832,181.041,86.4306,41.0588,worldPhysical
5301,5,alpha,3.7325e+06,5123.58,110.549,340.77,-46.8381,2285.68,worldPhysical
5335,3,alpha,3.73318e+06,5804.88,172.124,291.51,-127.186,1.49684,worldPhysical
5338,2712,alpha,3.73255e+06,5168.07,189.797,277.371,-45.7441,2656.36,worldPhysical
5353,361,e-,511.623,0.624509,161.221,300.232,119.208,2.65506,worldPhysical
5400,359,e-,511.152,0.153362,298.041,190.776,88.6383,6.52897,worldPhysical
5400,356,e-,511.203,0.203742,214.547,257.572,70.761,6.52897,worldPhysical
5419,3,alpha,3.73318e+06,5804.88,122.893,330.895,14.8631,13.7093,worldPhysical
5422,2686,e-,524.842,13.8433,124.632,329.504,52.4345,43.4294,worldPhysical
5431,400,e-,511.134,0.134592,99.5181,349.595,-26.3661,107.715,worldPhysical
5459,400,e-,511.506,0.506642,181.838,283.739,102.445,26.9667,worldPhysical
5467,326,e-,513.536,2.53662,125.188,329.059,-3.61811,76.2432,worldPhysical
5503,389,alpha,3.73255e+06,5168.07,158.479,302.426,-46.495,2615.14,worldPhysical
5506,2758,e-,511.099,0.100317,297.14,161.159,-72.4332,26.552,worldPhysical
5516,370,e-,511.277,0.278253,277.935,206.862,-91.9564,40.4181,worldPhysical
5527,2558,alpha,3.73255e+06,5168.07,94.7234,353.431,-22.2485,12880.9,worldPhysical
5530,2593,e-,511.099,0.100326,269.773,177.029,111.742,9.70829,worldPhysical
5531,3,alpha,3.73318e+06,5804.88,310.196,150.839,-24.4525,11.4,worldPhysical
