#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
2721,103,-1,gamma,0.52309,0,7.58557,7.8,-0.633825,0.874441,detectLogical_PV,NA
3164,1871,-1,gamma,1.46917,0,8.02985,7.8,3.74585,45.9367,detectLogical_PV,NA
25205,2585,-1,gamma,0.52313,0,8.28595,7.8,-2.59086,26.2411,detectLogical_PV,NA
34145,1883,-1,gamma,1.46917,0,4.1446,7.8,2.03005,2668.53,detectLogical_PV,NA
57948,103,-1,gamma,0.52309,0,8.88124,7.8,-1.67294,335.418,detectLogical_PV,NA
82102,1924,-1,gamma,1.46917,0,6.15514,7.8,-0.0948955,780.684,detectLogical_PV,NA
86746,4642,-1,gamma,1.46917,0,10.1855,7.8,-0.702516,310.309,detectLogical_PV,NA
107841,125,-1,gamma,0.52313,0,3.29494,7.8,0.0841823,162.68,detectLogical_PV,NA
129995,114,-1,gamma,0.52313,0,7.63799,7.8,-1.75946,379.666,detectLogical_PV,NA
146297,2655,-1,gamma,1.72052,0,6.99067,7.8,0.906494,364.995,detectLogical_PV,NA
151070,118,-1,gamma,0.52313,0,7.07675,7.8,-1.09011,658.26,detectLogical_PV,NA
154047,2712,-1,gamma,1.71983,0,8.98854,7.8,-2.47295,1595.15,detectLogical_PV,NA
