#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
70,2595,-1,gamma,3.65596,0,10.593,7.44069,-0.764191,3.03003,detectLogical_PV,NA
3528,247,-1,gamma,1.72052,0,4.13487,7.8,1.75913,23.6379,detectLogical_PV,NA
22743,1919,-1,gamma,1.4687,0,8.61085,7.39125,-3.49573,92.6962,detectLogical_PV,NA
23109,4519,-1,gamma,1.46917,0,10.6432,7.68571,-0.432833,7.93956,detectLogical_PV,NA
42648,2837,-1,gamma,1.72052,0,5.78218,7.8,-1.07064,3.67451,detectLogical_PV,NA
60903,1967,-1,gamma,1.46917,0,7.60456,7.8,-0.309355,26.9246,detectLogical_PV,NA
63609,2450,-1,gamma,3.6598,0,6.6981,7.8,1.33004,33.9761,detectLogical_PV,NA
68413,108,-1,gamma,0.52313,0,5.63999,7.59937,3.866,42.1381,detectLogical_PV,NA
73411,103,-1,gamma,0.52313,0,9.49044,7.8,-2.54026,9.65665,detectLogical_PV,NA
79700,1995,-1,gamma,1.4687,0,9.63869,7.8,-0.209165,6.80976,detectLogical_PV,NA
89405,236,-1,gamma,1.72052,0,6.81738,7.8,-3.95485,18.8998,detectLogical_PV,NA
101626,2450,-1,gamma,1.23795,0,7.36523,7.8,-0.330458,83.7051,detectLogical_PV,NA
104731,1956,-1,gamma,1.4687,0,8.41248,7.58698,3.59891,28.1909,detectLogical_PV,NA
108874,106,-1,gamma,0.52313,0,5.46221,7.8,0.745876,2.97556,detectLogical_PV,NA
113463,2531,-1,gamma,3.6598,0,6.69632,7.8,-2.46985,25.2905,detectLogical_PV,NA
118315,4674,-1,gamma,1.46917,0,5.23227,7.8,1.97838,29.712,detectLogical_PV,NA
124708,118,-1,gamma,0.52309,0,9.95131,7.8,1.20777,10.2723,detectLogical_PV,NA
125033,105,-1,gamma,0.52313,0,10.0095,7.8,-0.214626,24.6093,detectLogical_PV,NA
126989,107,-1,gamma,0.52313,0,8.2713,7.8,-3.6247,45.8349,detectLogical_PV,NA
134495,104,-1,gamma,0.52309,0,4.84285,7.8,1.42353,20.4184,detectLogical_PV,NA
156181,5167,-1,gamma,0.40051,0,8.00179,7.8,-1.21432,13.5922,detectLogical_PV,NA
165393,1954,-1,gamma,1.46917,0,3.95762,7.8,-0.473729,43.4566,detectLogical_PV,NA
