#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
7574,234,-1,gamma,1.71983,0,9.26226,7.8,-0.607669,6.72221,detectLogical_PV,NA
14362,1873,-1,gamma,1.46917,0,4.42667,7.8,1.53791,3.79412,detectLogical_PV,NA
19141,4584,-1,gamma,1.4687,0,7.93666,7.8,1.32187,5.9818,detectLogical_PV,NA
48838,244,-1,gamma,1.72052,0,6.72871,7.8,-3.82305,1.23776,detectLogical_PV,NA
54191,250,-1,gamma,1.72052,0,8.24036,7.8,-3.2097,99.9894,detectLogical_PV,NA
75250,4650,-1,gamma,1.46917,0,8.5603,7.8,-1.04236,38.5334,detectLogical_PV,NA
82583,128,-1,gamma,0.52313,0,3.78064,7.8,-2.72703,15.8888,detectLogical_PV,NA
83308,105,-1,gamma,0.52313,0,6.6925,7.8,-2.68867,12.8964,detectLogical_PV,NA
91901,108,-1,gamma,0.52309,0,5.33297,7.8,1.10425,8.00027,detectLogical_PV,NA
94041,244,-1,gamma,1.72052,0,8.3271,7.8,0.453481,31.5373,detectLogical_PV,NA
103157,103,-1,gamma,0.52313,0,9.88978,7.8,-0.965777,13.2077,detectLogical_PV,NA
149206,224,-1,gamma,1.72052,0,5.64023,7.8,-0.447389,6.18408,detectLogical_PV,NA
156055,2695,-1,gamma,0.52313,0,6.38795,7.8,-0.0886534,67.4602,detectLogical_PV,NA
158643,244,-1,gamma,1.71983,0,8.55228,7.8,1.08792,11.6723,detectLogical_PV,NA
