#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
20315,4527,-1,gamma,1.46917,0,7.43899,7.8,2.38505,16.0338,detectLogical_PV,NA
92704,2487,-1,gamma,3.6598,0,10.3146,7.8,-1.24264,4.98447,detectLogical_PV,NA
116247,2437,-1,gamma,3.6598,0,4.88638,7.8,0.937967,0.962869,detectLogical_PV,NA
119175,2559,-1,gamma,3.65596,0,8.82273,7.8,-2.13272,6.99474,detectLogical_PV,NA
132646,4538,-1,gamma,1.46917,0,9.76862,7.69962,2.52544,25.6122,detectLogical_PV,NA
138841,2840,-1,gamma,1.72052,0,4.00469,7.8,1.2311,13.5097,detectLogical_PV,NA
139152,4490,-1,gamma,1.4687,0,5.66235,7.8,0.433344,16.6438,detectLogical_PV,NA
164888,2497,-1,gamma,3.6598,0,10.6645,7.30851,0.131062,1.27789,detectLogical_PV,NA
204253,2022,-1,gamma,1.46917,0,3.15764,7.48343,-1.92009,3.92098,detectLogical_PV,NA
235566,1956,-1,gamma,1.4687,0,4.93245,7.8,0.6603,26.0716,detectLogical_PV,NA
237634,2021,-1,gamma,1.4687,0,4.25539,7.8,1.28678,6.07777,detectLogical_PV,NA
267564,241,-1,gamma,1.72052,0,4.35148,7.8,-0.926596,49.276,detectLogical_PV,NA
291062,221,-1,gamma,1.72052,0,5.67537,7.8,1.94554,1.87424,detectLogical_PV,NA
306919,1986,-1,gamma,1.46917,0,8.53448,7.8,-1.88765,34.331,detectLogical_PV,NA
320156,5032,-1,gamma,3.6598,0,9.27454,7.8,-0.593744,58.5329,detectLogical_PV,NA
320628,1988,-1,gamma,1.46917,0,8.10099,7.8,-1.72885,21.6085,detectLogical_PV,NA
338332,4414,-1,gamma,1.46917,0,4.95563,7.8,3.02906,65.0581,detectLogical_PV,NA
348489,239,-1,gamma,1.71983,0,6.12036,7.8,1.7511,18.2587,detectLogical_PV,NA
378886,2448,-1,gamma,3.6598,0,3.79579,7.8,1.51764,26.3516,detectLogical_PV,NA
415579,2400,-1,gamma,3.6598,0,9.82061,7.8,0.805895,16.6383,detectLogical_PV,NA
461288,1895,-1,gamma,1.4687,0,7.45938,7.8,-1.55177,29.1425,detectLogical_PV,NA
474918,231,-1,gamma,1.72052,0,5.6117,7.8,0.760198,12.132,detectLogical_PV,NA
481046,2402,-1,gamma,3.6598,0,6.24112,7.8,-1.38566,60.3244,detectLogical_PV,NA
496075,4883,-1,gamma,3.6598,0,7.25051,7.8,0.029516,23.2571,detectLogical_PV,NA
