#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
1312,103,-1,e-,64.2004,5.63129e-23,5.89291,7.8,-2.83896,5.18423,detectLogical_PV,sourcePhysical
2107,311,-1,e-,31.5335,9.30416e-23,5.9253,7.8,0.754266,6.59293,detectLogical_PV,sourcePhysical
2165,103,-1,e-,56.1731,8.29034e-23,9.23745,7.8,1.22471,6.95687,detectLogical_PV,sourcePhysical
2421,103,-1,e-,30.6942,1.23005e-22,9.60248,7.8,-0.578558,6.76407,detectLogical_PV,worldPhysical
2722,197,-1,e-,85.263,4.49867e-23,8.64812,7.8,-1.3588,2.55203,detectLogical_PV,sourcePhysical
3020,106,-1,e-,65.3829,6.25534e-23,9.88979,7.8,-1.77875,6.52534,detectLogical_PV,sourcePhysical
3128,103,-1,e-,71.2685,7.34977e-23,9.75687,7.8,1.5232,1.51735,detectLogical_PV,sourcePhysical
3399,103,-1,e-,48.1247,7.55728e-23,7.98394,7.8,-0.507197,1.42178,detectLogical_PV,sourcePhysical
5099,111,-1,e-,106.347,5.15523e-23,10.0419,7.8,-0.250041,1.08223,detectLogical_PV,sourcePhysical
6290,103,-1,e-,49.4337,6.72217e-23,9.73888,7.8,1.9844,0.834498,detectLogical_PV,sourcePhysical
6581,103,-1,e-,203.328,2.53967e-23,9.24792,7.8,0.686312,5.22395,detectLogical_PV,sourcePhysical
6750,143,-1,e-,69.1994,5.84257e-23,7.39954,7.8,0.702852,1.74601,detectLogical_PV,sourcePhysical
6802,103,-1,e-,41.5472,1.03147e-22,9.03303,7.8,2.00102,6.12263,detectLogical_PV,sourcePhysical
8759,121,-1,e-,15.2111,1.64667e-22,5.67888,7.8,-1.82996,0.0455133,detectLogical_PV,sourcePhysical
8831,252,-1,e-,74.4263,5.9469e-23,5.08464,7.8,0.798691,2.86412,detectLogical_PV,sourcePhysical
9862,103,-1,e-,127.782,3.64732e-23,7.01629,7.8,-1.07981,7.92554,detectLogical_PV,sourcePhysical
10638,118,-1,e-,65.6598,6.6221e-23,9.64602,7.8,-0.43668,0.73908,detectLogical_PV,sourcePhysical
11499,103,-1,e-,61.3164,4.38611e-23,5.6784,7.60412,3.87599,1.4657,detectLogical_PV,sourcePhysical
12637,103,-1,e-,78.9844,5.05055e-23,8.87139,7.8,-0.274209,0.392077,detectLogical_PV,worldPhysical
15036,158,-1,e-,64.5241,5.25856e-23,10.5246,7.8,0.792875,1.23457,detectLogical_PV,sourcePhysical
17164,103,-1,e-,186.561,3.21162e-23,7.88672,7.8,0.964638,34.9599,detectLogical_PV,worldPhysical
18915,103,-1,e-,18.321,1.43789e-22,6.8415,7.8,1.71563,10.202,detectLogical_PV,sourcePhysical
19086,132,-1,e-,154.611,3.35265e-23,8.0618,7.8,1.17525,3.13584,detectLogical_PV,sourcePhysical
