#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
3628,4547,-1,gamma,1.4687,0,3.59434,7.8,0.857022,30.8643,detectLogical_PV,NA
10316,4433,-1,gamma,1.46917,0,7.1447,7.77237,-3.97133,12.2461,detectLogical_PV,NA
28611,2566,-1,gamma,3.65596,0,5.00079,7.8,-3.25982,52.2183,detectLogical_PV,NA
64818,5028,-1,gamma,3.65596,0,10.2617,7.33626,-1.75369,4.83765,detectLogical_PV,NA
87123,5088,-1,gamma,1.23795,0,8.75719,7.8,2.74323,14.4266,detectLogical_PV,NA
87351,238,-1,gamma,1.72052,0,6.69265,7.8,1.67253,62.3119,detectLogical_PV,NA
91813,2334,-1,gamma,1.23826,0,7.10317,7.8,-0.269747,16.1373,detectLogical_PV,NA
129662,4630,-1,gamma,1.46917,0,5.65372,7.8,-1.79543,21.5669,detectLogical_PV,NA
142816,225,-1,gamma,1.72052,0,5.30367,7.8,-3.37199,17.5027,detectLogical_PV,NA
144736,1980,-1,gamma,1.46917,0,7.43181,7.8,-2.09961,14.4709,detectLogical_PV,NA
190152,240,-1,gamma,1.72052,0,6.70812,7.8,0.735158,43.0641,detectLogical_PV,NA
191914,2531,-1,gamma,3.6598,0,8.86634,7.8,1.0805,11.2037,detectLogical_PV,NA
207958,2477,-1,gamma,3.65596,0,7.52966,7.55582,3.9058,12.844,detectLogical_PV,NA
212377,218,-1,gamma,1.72052,0,7.82665,7.8,-0.527176,36.8514,detectLogical_PV,NA
228951,1928,-1,gamma,1.46917,0,5.44308,7.59077,-3.80826,0.643189,detectLogical_PV,NA
233675,227,-1,gamma,1.72052,0,5.24168,7.8,2.9497,15.5422,detectLogical_PV,NA
279585,1939,-1,gamma,1.46917,0,5.68307,7.8,2.60373,65.7374,detectLogical_PV,NA
282345,1959,-1,gamma,1.4687,0,6.77042,7.8,-3.41232,8.38014,detectLogical_PV,NA
298474,1989,-1,gamma,1.46917,0,7.08284,7.8,2.69527,15.4317,detectLogical_PV,NA
302935,252,-1,gamma,1.72052,0,6.53635,7.8,-0.825552,15.0613,detectLogical_PV,NA
305995,2767,-1,gamma,1.82195,0,4.79547,7.8,1.0278,73.4102,detectLogical_PV,NA
390375,4514,-1,gamma,1.4687,0,5.97836,7.8,0.493799,6.67034,detectLogical_PV,NA
418730,4452,-1,gamma,1.4687,0,6.0624,7.8,-0.446831,10.709,detectLogical_PV,NA
451513,243,-1,gamma,1.71983,0,7.56532,7.8,0.107138,4.45826,detectLogical_PV,NA
456570,260,-1,gamma,1.72052,0,4.5436,7.8,-1.55026,2.44572,detectLogical_PV,NA
472421,240,-1,gamma,1.72052,0,5.24617,7.8,0.563262,16.9603,detectLogical_PV,NA
478739,1967,-1,gamma,1.46917,0,7.83374,7.8,-2.34787,19.2813,detectLogical_PV,NA
481836,2405,-1,gamma,0.61968,0,8.26751,7.8,2.17956,69.4061,detectLogical_PV,NA
