#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
3461,243,-1,gamma,1.72052,0,7.04385,7.8,1.84592,7.23294,detectLogical_PV,NA
26541,5023,-1,gamma,1.23795,0,6.40974,7.8,2.81617,40.497,detectLogical_PV,NA
43172,2649,-1,gamma,0.52309,0,8.94743,7.8,3.25947,29.2593,detectLogical_PV,NA
44073,103,-1,gamma,0.52313,0,9.26553,7.76381,3.04071,12.7306,detectLogical_PV,NA
63552,112,-1,gamma,0.52313,0,4.78229,7.8,-2.04762,39.9097,detectLogical_PV,NA
66326,233,-1,gamma,1.72052,0,8.26675,7.8,0.570931,76.1609,detectLogical_PV,NA
67335,1922,-1,gamma,1.46917,0,6.29296,7.8,2.70267,6.80129,detectLogical_PV,NA
97958,1966,-1,gamma,1.46917,0,6.77668,7.8,-1.57219,55.6139,detectLogical_PV,NA
140449,2065,-1,gamma,1.4687,0,3.93989,7.48458,2.92655,14.2879,detectLogical_PV,NA
142919,110,-1,gamma,0.52309,0,9.28786,7.8,-2.53277,1.88757,detectLogical_PV,NA
