#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
24904,2672,-1,gamma,1.72052,0,10.1113,7.8,1.32999,407.462,detectLogical_PV,NA
36789,2468,-1,gamma,3.6598,0,9.04645,7.8,-1.53281,1196.48,detectLogical_PV,NA
37849,4509,-1,gamma,1.46917,0,7.25402,7.8,-0.103409,73.7448,detectLogical_PV,NA
137400,239,-1,gamma,1.72052,0,7.69819,7.8,-3.84457,3550.58,detectLogical_PV,NA
137671,222,-1,gamma,1.72052,0,6.31642,7.8,3.1272,87.8043,detectLogical_PV,NA
150059,1926,-1,gamma,1.46917,0,10.1292,7.8,0.0402462,2899.81,detectLogical_PV,NA
150909,250,-1,gamma,1.72052,0,7.13784,7.8,2.11871,183.354,detectLogical_PV,NA
212368,1829,-1,gamma,1.46917,0,9.98916,7.8,-1.80006,215.515,detectLogical_PV,NA
216209,1911,-1,gamma,1.4687,0,3.33716,7.8,0.744216,66.2935,detectLogical_PV,NA
219403,1906,-1,gamma,1.4687,0,7.07303,7.8,-2.66121,198.997,detectLogical_PV,NA
278736,225,-1,gamma,1.72052,0,4.03343,7.8,-1.0384,108.906,detectLogical_PV,NA
279238,1903,-1,gamma,1.4687,0,6.53932,7.7712,3.99797,462.044,detectLogical_PV,NA
282107,1881,-1,gamma,1.4687,0,7.33083,7.8,-0.698664,434.169,detectLogical_PV,NA
310474,2380,-1,gamma,3.6598,0,7.61869,7.8,-3.79951,2995.24,detectLogical_PV,NA
329099,215,-1,gamma,1.72052,0,7.6036,7.8,3.56922,1115.2,detectLogical_PV,NA
353492,1855,-1,gamma,1.46917,0,7.36995,7.8,-0.732883,196.026,detectLogical_PV,NA
358341,2286,-1,gamma,1.23826,0,7.61928,7.8,2.25003,541.653,detectLogical_PV,NA
370776,236,-1,gamma,1.72052,0,6.20374,7.8,-3.36578,804.733,detectLogical_PV,NA
373322,247,-1,gamma,1.71983,0,9.32399,7.8,-0.0597449,437.003,detectLogical_PV,NA
375947,241,-1,gamma,1.72052,0,3.89024,7.8,0.490092,377.118,detectLogical_PV,NA
383338,247,-1,gamma,1.72052,0,4.38502,7.8,-1.21421,933.675,detectLogical_PV,NA
389310,2388,-1,gamma,3.6598,0,8.74801,7.33547,3.41585,120.269,detectLogical_PV,NA
421391,2410,-1,gamma,3.6598,0,6.69263,7.8,-3.80769,2442.9,detectLogical_PV,NA
426099,4332,-1,gamma,1.46917,0,7.96864,7.8,-2.24705,25.6062,detectLogical_PV,NA
456118,1845,-1,gamma,1.46917,0,8.0736,7.8,3.07134,185.194,detectLogical_PV,NA
467072,248,-1,gamma,1.71983,0,7.60301,7.8,-1.51799,238.403,detectLogical_PV,NA
478556,1931,-1,gamma,1.46917,0,7.20744,7.8,-0.843982,64.1755,detectLogical_PV,NA
486041,225,-1,gamma,1.72052,0,5.23619,7.8,0.114228,1924.97,detectLogical_PV,NA
