#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
303,234,-1,gamma,1.71983,0,3.92526,7.49731,-2.91285,68.3501,detectLogical_PV,NA
15059,1997,-1,gamma,1.46917,0,5.38697,7.8,2.55482,18.5229,detectLogical_PV,NA
104570,1945,-1,gamma,1.46917,0,6.98384,7.8,0.647241,6.77116,detectLogical_PV,NA
111117,2517,-1,gamma,3.6598,0,8.92588,7.8,-2.46931,2.02325,detectLogical_PV,NA
124100,239,-1,gamma,1.72052,0,6.08216,7.8,-2.76585,6.63747,detectLogical_PV,NA
134241,2415,-1,gamma,3.9814,0,5.05483,7.8,-2.07024,25.2442,detectLogical_PV,NA
153614,262,-1,gamma,1.72052,0,4.24467,7.8,1.14595,74.8065,detectLogical_PV,NA
162398,257,-1,gamma,1.72052,0,9.23193,7.8,-1.31476,23.3036,detectLogical_PV,NA
171485,5066,-1,gamma,3.65596,0,7.8717,7.8,-1.55779,4.50953,detectLogical_PV,NA
219239,1991,-1,gamma,1.46917,0,5.74562,7.8,0.0302223,25.2573,detectLogical_PV,NA
279746,1942,-1,gamma,1.4687,0,6.20117,7.8,1.2682,17.0708,detectLogical_PV,NA
310632,1903,-1,gamma,1.46917,0,8.86358,7.8,-1.68422,16.2787,detectLogical_PV,NA
319496,2011,-1,gamma,1.46917,0,9.28771,7.8,-0.892004,66.0111,detectLogical_PV,NA
325257,4763,-1,gamma,1.46917,0,8.68335,7.8,-0.665046,78.0922,detectLogical_PV,NA
359649,2013,-1,gamma,1.46917,0,6.9481,7.8,1.36316,7.48634,detectLogical_PV,NA
381036,2030,-1,gamma,1.46917,0,5.42661,7.8,2.94425,17.009,detectLogical_PV,NA
403079,1959,-1,gamma,1.4687,0,4.27816,7.8,-0.958417,23.9402,detectLogical_PV,NA
429874,258,-1,gamma,1.71983,0,6.45944,7.4912,3.99463,33.2491,detectLogical_PV,NA
431894,5114,-1,gamma,3.65596,0,6.59048,7.8,0.447441,5.0609,detectLogical_PV,NA
445409,4577,-1,gamma,1.4687,0,8.49925,7.8,0.00496458,34.3785,detectLogical_PV,NA
446984,2502,-1,gamma,3.6598,0,9.97975,7.8,-0.86697,22.0746,detectLogical_PV,NA
489391,1948,-1,gamma,1.46917,0,7.07461,7.8,2.32927,138.106,detectLogical_PV,NA
