#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
19112,1961,-1,gamma,1.4687,0,7.36927,7.8,0.701546,3.62989,detectLogical_PV,NA
26587,4596,-1,gamma,1.46917,0,9.80619,7.58253,-2.47858,35.6571,detectLogical_PV,NA
34034,4552,-1,gamma,1.4687,0,8.30895,7.8,-1.14706,20.4707,detectLogical_PV,NA
38502,2930,-1,gamma,1.72052,0,7.96056,7.8,-2.15129,24.5815,detectLogical_PV,NA
57133,2532,-1,gamma,3.6598,0,9.32558,7.8,0.00957838,40.0905,detectLogical_PV,NA
57573,2578,-1,gamma,1.23826,0,4.27561,7.8,-3.20288,9.01623,detectLogical_PV,NA
72826,5133,-1,gamma,3.6598,0,7.70031,7.8,0.425492,33.5896,detectLogical_PV,NA
86977,2769,-1,gamma,1.72052,0,4.51686,7.8,-0.520603,58.8446,detectLogical_PV,NA
126307,233,-1,gamma,1.72052,0,4.32019,7.8,-2.03322,3.11577,detectLogical_PV,NA
129355,1868,-1,gamma,1.46917,0,5.88926,7.8,-0.917807,9.58401,detectLogical_PV,NA
133834,243,-1,gamma,1.72052,0,4.95556,7.8,1.5904,5.89007,detectLogical_PV,NA
173098,2891,-1,gamma,1.72052,0,6.16525,7.8,2.35978,61.1919,detectLogical_PV,NA
184713,5138,-1,gamma,1.46917,0,7.92935,7.8,2.52312,14.4522,detectLogical_PV,NA
219256,234,-1,gamma,1.82198,0,4.98292,7.8,-1.8544,14.9749,detectLogical_PV,NA
224763,2873,-1,gamma,1.72052,0,7.43955,7.8,0.105171,33.0569,detectLogical_PV,NA
238053,232,-1,gamma,1.72052,0,6.05079,7.8,1.0968,14.1156,detectLogical_PV,NA
274448,2511,-1,gamma,3.6598,0,9.00653,7.8,-3.17606,45.2027,detectLogical_PV,NA
296135,2836,-1,gamma,1.71983,0,3.2605,7.8,0.950645,13.568,detectLogical_PV,NA
329494,229,-1,gamma,1.72052,0,4.18364,7.8,1.0334,19.8893,detectLogical_PV,NA
331989,230,-1,gamma,1.72052,0,8.9359,7.55687,-3.29402,16.6784,detectLogical_PV,NA
349076,246,-1,gamma,1.71983,0,2.66668,7.33033,0.00858279,9.70616,detectLogical_PV,NA
409361,1998,-1,gamma,1.46917,0,6.70533,7.8,1.94509,30.8719,detectLogical_PV,NA
435863,246,-1,gamma,1.71983,0,10.0792,7.8,-1.25315,1.28054,detectLogical_PV,NA
442999,2929,-1,gamma,1.71983,0,3.54965,7.8,-1.61338,4.72757,detectLogical_PV,NA
469077,2514,-1,gamma,3.6598,0,6.57347,7.8,-0.517046,22.588,detectLogical_PV,NA
475216,1909,-1,gamma,1.46917,0,7.60538,7.8,2.023,3.55172,detectLogical_PV,NA
494292,1953,-1,gamma,1.46917,0,5.20475,7.8,-0.823296,2.38695,detectLogical_PV,NA
