#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
9812,251,-1,gamma,1.72052,0,7.10607,7.8,0.779144,140.453,detectLogical_PV,NA
22046,5074,-1,gamma,3.6598,0,9.96346,7.8,-1.29321,642.094,detectLogical_PV,NA
43615,2571,-1,gamma,3.65596,0,10.5478,7.70381,0.967776,401.532,detectLogical_PV,NA
49225,1817,-1,gamma,1.46917,0,7.71629,7.8,1.68363,731.173,detectLogical_PV,NA
51327,5204,-1,gamma,3.6598,0,9.19642,7.8,2.80825,721.758,detectLogical_PV,NA
51528,218,-1,gamma,1.72052,0,5.24208,7.8,-1.00547,227.879,detectLogical_PV,NA
66214,241,-1,gamma,1.72052,0,9.24561,7.8,1.26346,266.276,detectLogical_PV,NA
97063,221,-1,gamma,1.72052,0,5.81815,7.8,1.22057,981.132,detectLogical_PV,NA
117268,2302,-1,gamma,1.23826,0,4.54786,7.8,-0.942986,421.699,detectLogical_PV,NA
120669,4922,-1,gamma,3.98099,0,4.91285,7.8,1.58785,334.991,detectLogical_PV,NA
150635,2286,-1,gamma,1.23826,0,7.18324,7.8,1.15608,516.461,detectLogical_PV,NA
153526,2391,-1,gamma,3.65596,0,4.96869,7.8,-1.60739,342.622,detectLogical_PV,NA
156141,4459,-1,gamma,1.4687,0,7.49861,7.8,0.648596,14.458,detectLogical_PV,NA
163336,234,-1,gamma,1.72052,0,6.26107,7.8,0.173146,236.415,detectLogical_PV,NA
176254,1857,-1,gamma,1.46917,0,8.62469,7.8,-1.12366,323.137,detectLogical_PV,NA
181582,4364,-1,gamma,1.46917,0,7.64551,7.8,-2.07141,2529.5,detectLogical_PV,NA
181611,1840,-1,gamma,1.46917,0,3.55749,7.8,-2.4424,82.7189,detectLogical_PV,NA
214598,1871,-1,gamma,1.46917,0,5.64522,7.8,-0.0635439,819.385,detectLogical_PV,NA
215180,3865,-1,gamma,1.72052,0,7.49953,7.8,-0.61374,2189.91,detectLogical_PV,NA
230149,2304,-1,gamma,6.34985,0,3.52005,7.8,-2.3259,312.196,detectLogical_PV,NA
256852,246,-1,gamma,1.71983,0,7.76521,7.8,1.68145,3333.48,detectLogical_PV,NA
300919,1957,-1,gamma,1.4687,0,5.15316,7.8,2.20084,757.745,detectLogical_PV,NA
317926,2621,-1,gamma,1.72052,0,5.35319,7.8,-2.62284,1141.29,detectLogical_PV,NA
329925,240,-1,gamma,1.72052,0,8.97981,7.8,-0.129105,597.655,detectLogical_PV,NA
354425,249,-1,gamma,1.72052,0,9.89168,7.8,-2.28363,88.7084,detectLogical_PV,NA
404620,4451,-1,gamma,1.46917,0,4.5576,7.8,-1.02143,188.547,detectLogical_PV,NA
406086,1849,-1,gamma,1.46917,0,9.1004,7.8,-1.15058,188.711,detectLogical_PV,NA
407958,2457,-1,gamma,3.6598,0,8.71802,7.8,0.43065,1672.45,detectLogical_PV,NA
412017,2838,-1,gamma,1.72052,0,3.91325,7.8,0.924572,1688.83,detectLogical_PV,NA
434062,244,-1,gamma,1.71983,0,6.89155,7.8,1.35827,27.1574,detectLogical_PV,NA
457916,256,-1,gamma,1.72052,0,9.78418,7.8,-0.20329,748.363,detectLogical_PV,NA
470363,1923,-1,gamma,1.46917,0,5.51594,7.8,-1.56217,887.933,detectLogical_PV,NA
488957,1971,-1,gamma,1.46917,0,10.2407,7.70712,-1.79609,70.9453,detectLogical_PV,NA
494119,236,-1,gamma,1.72052,0,8.98647,7.8,2.824,691.552,detectLogical_PV,NA
