#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
2550,152,-1,gamma,22.139,0,4.08304,7.8,1.24266,0.933308,detectLogical_PV,subPhysical
2900,108,-1,gamma,24.8888,0,10.1328,7.53807,-1.99642,10.3337,detectLogical_PV,subPhysical
5114,109,-1,gamma,22.139,0,3.84949,7.8,-2.40127,1.93291,detectLogical_PV,subPhysical
7607,108,-1,gamma,24.9205,0,5.27313,7.8,-0.110126,1.88078,detectLogical_PV,subPhysical
8113,107,-1,gamma,24.8888,0,4.34069,7.8,-1.70139,3.2816,detectLogical_PV,subPhysical
9350,124,-1,gamma,24.9205,0,10.6451,7.52692,-0.414393,3.48567,detectLogical_PV,subPhysical
9462,123,-1,gamma,22.139,0,10.4405,7.41533,-1.32583,0.820947,detectLogical_PV,subPhysical
10719,109,-1,gamma,3.14511,0,6.56947,7.8,2.05981,1.61024,detectLogical_PV,sourcePhysical
11020,140,-1,gamma,22.139,0,4.08289,7.8,1.18849,2.60393,detectLogical_PV,subPhysical
11870,123,-1,gamma,22.139,0,4.15543,7.8,-2.62034,0.14798,detectLogical_PV,sourcePhysical
12068,108,-1,gamma,21.9609,0,7.49382,7.8,-0.0653368,0.103289,detectLogical_PV,subPhysical
12249,104,-1,gamma,22.139,0,5.71987,7.8,-3.5736,1.07938,detectLogical_PV,subPhysical
12561,136,-1,gamma,24.9205,0,4.78562,7.8,3.22314,1.47865,detectLogical_PV,subPhysical
15825,105,-1,gamma,22.139,0,10.4092,7.62124,1.41197,1.07847,detectLogical_PV,subPhysical
16801,118,-1,gamma,19.8555,0,8.40898,7.67037,-3.60061,5.18319,detectLogical_PV,subPhysical
18670,105,-1,gamma,24.6908,0,9.42021,7.8,1.31339,2.29845,detectLogical_PV,sourcePhysical
19495,121,-1,gamma,21.9609,0,5.01741,7.8,2.19516,1.49229,detectLogical_PV,sourcePhysical
20804,109,-1,gamma,21.9609,0,9.9779,7.50356,2.24405,1.29959,detectLogical_PV,sourcePhysical
21256,107,-1,gamma,21.9609,0,5.75734,7.8,2.26597,2.26415,detectLogical_PV,subPhysical
21631,107,-1,gamma,22.139,0,7.65229,7.8,2.37346,0.271962,detectLogical_PV,subPhysical
21848,106,-1,gamma,22.139,0,5.44837,7.50705,-3.80995,1.31933,detectLogical_PV,subPhysical
22270,118,-1,gamma,22.139,0,4.97858,7.8,-1.04975,0.381274,detectLogical_PV,sourcePhysical
22976,107,-1,gamma,22.139,0,8.61609,7.8,-0.627608,0.396795,detectLogical_PV,subPhysical
24218,104,-1,gamma,24.9205,0,8.44889,7.8,-0.0101414,0.951866,detectLogical_PV,sourcePhysical
24263,113,-1,gamma,21.9609,0,4.9041,7.8,2.20806,1.76198,detectLogical_PV,worldPhysical
25541,120,-1,e-,1.34739,4.16217e-21,9.08494,7.8,-0.612437,0.617784,detectLogical_PV,NA
27277,105,-1,gamma,22.139,0,8.84577,7.525,3.35433,9.40311,detectLogical_PV,subPhysical
32722,125,-1,gamma,21.9609,0,5.86929,7.8,2.64445,0.228043,detectLogical_PV,sourcePhysical
34906,115,-1,gamma,24.9205,0,8.75601,7.8,-1.90905,1.8477,detectLogical_PV,subPhysical
37087,131,-1,gamma,22.139,0,3.0824,7.8,0.432617,2.93064,detectLogical_PV,subPhysical
37202,106,-1,gamma,24.8888,0,9.78597,7.41604,-2.50399,0.985266,detectLogical_PV,subPhysical
44118,134,-1,gamma,21.9609,0,8.27234,7.52054,3.66358,0.658383,detectLogical_PV,subPhysical
45289,123,-1,gamma,24.9205,0,9.66508,7.35857,2.64755,0.283293,detectLogical_PV,worldPhysical
45642,129,-1,gamma,20.7741,0,7.26479,7.8,-3.49798,0.39128,detectLogical_PV,subPhysical
45734,108,-1,gamma,22.139,0,4.86682,7.8,1.62568,0.384328,detectLogical_PV,subPhysical
46933,141,-1,gamma,24.5187,0,4.11977,7.8,-1.6132,0.0394804,detectLogical_PV,sourcePhysical
46940,137,-1,gamma,24.9205,0,9.61037,7.38679,-2.70825,1.22894,detectLogical_PV,subPhysical
46998,138,-1,gamma,22.139,0,9.23687,7.49032,3.06497,0.693469,detectLogical_PV,subPhysical
47239,112,-1,gamma,22.139,0,5.35494,7.8,-2.96,4.61225,detectLogical_PV,subPhysical
47567,106,-1,gamma,21.9609,0,9.89917,7.3531,2.35604,1.50304,detectLogical_PV,sourcePhysical
50768,105,-1,gamma,24.9205,0,5.17808,7.8,3.16205,1.53509,detectLogical_PV,subPhysical
51390,137,-1,gamma,21.9609,0,9.61888,7.35427,2.69897,2.5636,detectLogical_PV,subPhysical
53591,105,-1,gamma,21.9609,0,3.01044,7.8,-1.45419,0.436651,detectLogical_PV,worldPhysical
54036,116,-1,gamma,25.4259,0,9.93145,7.52762,2.3111,2.17174,detectLogical_PV,worldPhysical
56220,129,-1,gamma,23.5092,0,7.45374,7.3,-0.48966,2.60546,detectLogical_PV,sourcePhysical
56848,130,-1,gamma,21.9609,0,6.49393,7.8,3.15045,2.88245,detectLogical_PV,sourcePhysical
57600,123,-1,gamma,21.0129,0,10.1034,7.48003,-2.04662,0.188273,detectLogical_PV,subPhysical
60661,111,-1,gamma,21.9609,0,4.92801,7.8,-0.0159506,2.76021,detectLogical_PV,subPhysical
61094,110,-1,gamma,20.613,0,6.31588,7.8,1.91333,0.990436,detectLogical_PV,subPhysical
61657,107,-1,gamma,21.9609,0,10.5152,7.31007,-1.09043,0.0689583,detectLogical_PV,subPhysical
63751,111,-1,gamma,22.139,0,3.02513,7.8,0.785848,2.96122,detectLogical_PV,subPhysical
66040,110,-1,gamma,21.9979,0,10.0155,7.38326,2.18761,0.888936,detectLogical_PV,subPhysical
67321,107,-1,gamma,23.5424,0,2.94298,7.8,0.965536,0.62756,detectLogical_PV,sourcePhysical
67589,106,-1,gamma,22.139,0,3.64014,7.8,1.59851,1.68635,detectLogical_PV,subPhysical
69949,139,-1,gamma,24.8888,0,5.26824,7.8,3.12083,3.23299,detectLogical_PV,subPhysical
70572,106,-1,gamma,23.3995,0,7.78355,7.8,0.894368,3.01315,detectLogical_PV,sourcePhysical
71507,138,-1,gamma,21.9609,0,6.82769,7.30044,-3.99676,2.23127,detectLogical_PV,sourcePhysical
72162,121,-1,gamma,22.139,0,4.2507,7.8,-2.92477,1.18322,detectLogical_PV,subPhysical
73023,130,-1,gamma,21.9609,0,9.67772,7.8,2.04065,0.227685,detectLogical_PV,subPhysical
73818,120,-1,gamma,21.9609,0,6.84941,7.69171,3.99582,1.84489,detectLogical_PV,subPhysical
74232,106,-1,gamma,22.139,0,8.65162,7.79046,-3.47274,1.38683,detectLogical_PV,subPhysical
74274,106,-1,gamma,21.9215,0,5.88586,7.8,2.43203,0.369087,detectLogical_PV,sourcePhysical
74521,113,-1,gamma,24.9205,0,8.81341,7.8,1.97084,2.57409,detectLogical_PV,subPhysical
75297,106,-1,gamma,24.8888,0,7.8366,7.8,-1.75946,0.0470874,detectLogical_PV,subPhysical
75299,136,-1,gamma,22.139,0,6.08701,7.8,2.2035,0.396715,detectLogical_PV,subPhysical
78260,138,-1,gamma,22.139,0,10.0635,7.46809,-2.11229,1.03285,detectLogical_PV,subPhysical
79506,107,-1,gamma,22.139,0,4.83309,7.8,-1.33424,0.220748,detectLogical_PV,subPhysical
81432,109,-1,gamma,22.139,0,3.01969,7.8,0.213917,0.18386,detectLogical_PV,sourcePhysical
83024,129,-1,gamma,22.139,0,10.5412,7.36302,-0.99398,0.433182,detectLogical_PV,worldPhysical
83258,131,-1,gamma,22.139,0,3.52019,7.8,0.379608,1.88048,detectLogical_PV,subPhysical
84635,118,-1,gamma,24.9205,0,2.72934,7.8,0.209949,1.35445,detectLogical_PV,subPhysical
84874,116,-1,gamma,22.139,0,4.22658,7.8,2.21396,0.939358,detectLogical_PV,subPhysical
85445,103,-1,gamma,25.4259,0,6.724,7.63955,3.99959,0.191365,detectLogical_PV,subPhysical
85717,128,-1,gamma,22.139,0,6.59783,7.8,1.66911,0.87268,detectLogical_PV,subPhysical
85932,127,-1,gamma,22.139,0,4.63019,7.8,2.99553,4.32994,detectLogical_PV,sourcePhysical
86572,107,-1,gamma,22.139,0,9.48794,7.49019,2.83557,3.46615,detectLogical_PV,subPhysical
87346,108,-1,gamma,22.139,0,10.5813,7.35142,-0.821818,3.66724,detectLogical_PV,subPhysical
88570,152,-1,gamma,20.9206,0,9.02658,7.8,-0.857836,2.08682,detectLogical_PV,sourcePhysical
88715,114,-1,gamma,22.139,0,3.40788,7.60906,-2.31955,0.834418,detectLogical_PV,sourcePhysical
88862,105,-1,gamma,24.9205,0,4.16911,7.8,-0.137284,4.7211,detectLogical_PV,subPhysical
89434,105,-1,gamma,24.9205,0,6.34634,7.45193,-3.98715,0.934149,detectLogical_PV,subPhysical
90501,154,-1,gamma,22.139,0,3.80177,7.8,-1.53887,1.09053,detectLogical_PV,subPhysical
91125,109,-1,gamma,22.139,0,10.6617,7.59642,0.199472,1.52778,detectLogical_PV,subPhysical
