#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
283,103,-1,e-,151.549,4.02611e-23,6.4139,7.8,2.86497,11.1141,detectLogical_PV,sourcePhysical
1156,103,-1,e-,91.2421,4.02355e-23,4.15282,7.8,0.357378,18.0853,detectLogical_PV,sourcePhysical
1642,125,-1,e-,101.427,3.45833e-23,6.21688,7.8,-1.46668,5.40821,detectLogical_PV,sourcePhysical
2045,120,-1,e-,5.85502,3.70862e-22,5.24004,7.8,-1.78588,7.86402,detectLogical_PV,sourcePhysical
2137,142,-1,e-,52.3514,1.18033e-22,9.24857,7.8,-1.74073,2.22789,detectLogical_PV,sourcePhysical
2227,103,-1,e-,90.1877,4.22369e-23,5.38927,7.8,1.01371,0.800695,detectLogical_PV,sourcePhysical
2851,103,-1,e-,59.7799,5.61014e-23,6.01621,7.8,0.402182,2.47246,detectLogical_PV,worldPhysical
2869,240,-1,e-,90.1836,5.18188e-23,6.51342,7.8,3.69045,0.297302,detectLogical_PV,sourcePhysical
3363,106,-1,e-,28.9159,1.0564e-22,2.81014,7.8,-0.288376,5.84458,detectLogical_PV,sourcePhysical
3946,157,-1,e-,59.505,6.65149e-23,6.85915,7.8,0.160906,17.4884,detectLogical_PV,sourcePhysical
5589,103,-1,e-,86.052,3.80799e-23,5.50584,7.8,0.572291,3.41102,detectLogical_PV,sourcePhysical
5752,103,-1,e-,76.9737,5.40599e-23,8.29754,7.8,1.21564,5.72389,detectLogical_PV,sourcePhysical
6109,172,-1,e-,78.0434,4.72585e-23,3.76424,7.8,-0.794367,0.0354456,detectLogical_PV,sourcePhysical
7082,160,-1,e-,64.1948,8.07121e-23,8.3394,7.8,2.34074,15.2658,detectLogical_PV,sourcePhysical
9737,136,-1,e-,69.5828,5.4885e-23,10.6492,7.78542,-0.372876,26.6437,detectLogical_PV,sourcePhysical
9999,103,-1,e-,94.715,4.46598e-23,3.73734,7.8,-1.27264,11.2472,detectLogical_PV,sourcePhysical
10351,103,-1,e-,146.152,1.29851e-24,10.1065,7.31093,-2.04144,1.05679,detectLogical_PV,sourcePhysical
10410,285,-1,e-,56.322,5.45893e-23,7.05408,7.8,2.71663,1.23441,detectLogical_PV,sourcePhysical
10710,103,-1,e-,84.818,2.91481e-23,2.67251,7.44839,0.216039,5.67902,detectLogical_PV,sourcePhysical
11011,168,-1,e-,37.188,1.47731e-22,7.36824,7.8,3.09214,10.9487,detectLogical_PV,sourcePhysical
11091,243,-1,e-,98.8528,4.04037e-23,8.48807,7.8,1.56373,2.23202,detectLogical_PV,sourcePhysical
11217,356,-1,e-,37.9608,8.69277e-23,7.39409,7.8,3.47823,1.61904,detectLogical_PV,sourcePhysical
11521,134,-1,e-,107.304,3.42019e-23,6.81237,7.8,-2.88744,6.23496,detectLogical_PV,sourcePhysical
11812,251,-1,e-,187.76,2.95848e-23,6.82729,7.8,2.38335,1.87891,detectLogical_PV,sourcePhysical
12289,143,-1,e-,190.685,2.92216e-23,9.47385,7.8,1.90798,0.535652,detectLogical_PV,sourcePhysical
12492,103,-1,e-,134.838,3.44187e-23,5.80313,7.8,-3.04527,28.6922,detectLogical_PV,sourcePhysical
12625,103,-1,e-,53.7055,6.02057e-23,6.49033,7.8,-0.684541,2.70413,detectLogical_PV,sourcePhysical
13968,140,-1,e-,4.19595,2.04962e-22,2.74121,7.40842,-0.768645,6.49212,detectLogical_PV,sourcePhysical
16184,181,-1,e-,12.9607,2.04566e-22,9.13943,7.8,1.33624,15.7723,detectLogical_PV,sourcePhysical
17301,259,-1,e-,57.1157,6.88372e-23,8.41295,7.8,2.15352,0.968606,detectLogical_PV,sourcePhysical
17637,103,-1,e-,84.1014,3.47047e-23,4.77362,7.67963,-3.52369,2.15547,detectLogical_PV,sourcePhysical
18731,143,-1,e-,32.5942,1.19552e-23,9.6591,7.35087,2.6543,8.36633,detectLogical_PV,sourcePhysical
19043,115,-1,e-,143.471,3.19823e-23,6.34247,7.8,-0.450354,3.61359,detectLogical_PV,sourcePhysical
19098,107,-1,e-,51.6739,5.5727e-23,4.06714,7.8,-1.52786,1.59324,detectLogical_PV,sourcePhysical
19443,103,-1,e-,38.5618,8.70656e-23,3.14725,7.8,1.88879,19.6019,detectLogical_PV,sourcePhysical
19646,106,-1,e-,34.5912,1.05688e-22,8.09985,7.8,0.307124,7.82296,detectLogical_PV,sourcePhysical
19829,184,-1,e-,84.0686,5.10085e-23,7.43097,7.8,1.96751,1.39991,detectLogical_PV,sourcePhysical
20109,103,-1,e-,102.209,3.39103e-23,4.86358,7.8,2.25772,15.1014,detectLogical_PV,sourcePhysical
22652,103,-1,e-,113.949,3.1047e-23,5.01129,7.8,0.999786,6.72361,detectLogical_PV,sourcePhysical
23163,128,-1,e-,113.416,3.47537e-23,4.69858,7.8,1.97101,4.77305,detectLogical_PV,sourcePhysical
23334,144,-1,e-,16.5582,2.11507e-22,8.57494,7.8,-0.118024,2.95561,detectLogical_PV,sourcePhysical
24052,103,-1,e-,79.1406,4.36776e-23,5.06524,7.8,-1.13102,0.186728,detectLogical_PV,sourcePhysical
24905,106,-1,e-,93.5301,7.08955e-23,6.57598,7.8,0.980938,4.18926,detectLogical_PV,sourcePhysical
25044,103,-1,e-,138.861,3.22061e-23,6.94816,7.8,3.68086,37.1771,detectLogical_PV,sourcePhysical
25139,112,-1,e-,47.8634,6.72437e-23,6.71072,7.8,-0.962861,0.338725,detectLogical_PV,sourcePhysical
26155,124,-1,e-,107.957,5.04069e-23,8.99788,7.8,-1.75022,2.05409,detectLogical_PV,sourcePhysical
26224,103,-1,e-,64.906,4.64739e-23,6.26026,7.8,0.703852,10.4047,detectLogical_PV,sourcePhysical
26843,103,-1,e-,73.2913,4.79122e-23,6.78541,7.8,-3.95755,3.50625,detectLogical_PV,sourcePhysical
27490,274,-1,e-,160.222,1.57018e-23,8.14836,7.461,3.71545,20.3692,detectLogical_PV,sourcePhysical
28102,189,-1,e-,33.8176,8.71741e-23,6.57919,7.8,-3.88783,0.801346,detectLogical_PV,sourcePhysical
28385,103,-1,e-,107.807,1.20459e-23,5.44833,7.43771,-3.80994,2.49705,detectLogical_PV,sourcePhysical
28421,126,-1,e-,167.933,3.37332e-23,6.05674,7.8,-1.42703,18.2884,detectLogical_PV,sourcePhysical
28794,103,-1,e-,58.9996,7.84794e-23,10.2079,7.8,-0.939758,10.3827,detectLogical_PV,sourcePhysical
29251,103,-1,e-,57.7534,5.70185e-23,6.49619,7.8,1.89412,7.99747,detectLogical_PV,sourcePhysical
29467,103,-1,e-,179.81,1.75468e-23,9.08943,7.56289,3.1828,4.39411,detectLogical_PV,sourcePhysical
30205,270,-1,e-,136.547,5.89041e-23,8.847,7.8,1.55865,2.26073,detectLogical_PV,sourcePhysical
30786,298,-1,e-,76.7714,4.70377e-23,5.02291,7.8,-2.35386,12.8969,detectLogical_PV,sourcePhysical
30856,103,-1,e-,63.9794,4.99032e-23,8.26082,7.8,-0.807812,4.31093,detectLogical_PV,worldPhysical
30975,103,-1,e-,91.6082,3.88108e-23,4.15644,7.8,-1.35855,2.56791,detectLogical_PV,sourcePhysical
31593,103,-1,e-,77.0136,2.46129e-23,8.35744,7.4748,3.62509,28.6681,detectLogical_PV,sourcePhysical
32276,107,-1,e-,32.2893,4.0669e-23,3.59847,7.44338,2.56635,1.7109,detectLogical_PV,sourcePhysical
32379,207,-1,e-,73.737,5.18238e-23,8.71156,7.8,-2.62487,29.2201,detectLogical_PV,sourcePhysical
32604,103,-1,e-,103.837,3.76668e-23,4.91958,7.8,-0.616105,7.41698,detectLogical_PV,sourcePhysical
