#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
4376,2750,-1,gamma,1.72052,0,8.57781,7.8,-2.03231,533.604,detectLogical_PV,NA
55132,2018,-1,gamma,1.46917,0,8.78403,7.8,2.11774,78.238,detectLogical_PV,NA
91852,212,-1,gamma,1.71983,0,5.58256,7.8,-2.73984,55.3405,detectLogical_PV,NA
102531,241,-1,gamma,1.72052,0,5.25564,7.8,-0.781958,1840.53,detectLogical_PV,NA
124020,4577,-1,gamma,1.46917,0,10.4134,7.8,0.916768,434.582,detectLogical_PV,NA
127904,2210,-1,gamma,1.23795,0,4.89836,7.8,1.52069,1413.72,detectLogical_PV,NA
194196,236,-1,gamma,1.72052,0,3.19108,7.8,1.9029,163.218,detectLogical_PV,NA
207028,2359,-1,gamma,3.65596,0,5.22981,7.8,3.09891,524.397,detectLogical_PV,NA
296943,2728,-1,gamma,1.72052,0,6.03807,7.8,1.34744,63.3996,detectLogical_PV,NA
304743,214,-1,gamma,1.72052,0,5.98432,7.8,0.27532,676.922,detectLogical_PV,NA
311645,217,-1,gamma,1.72052,0,6.15855,7.8,-1.0055,617.964,detectLogical_PV,NA
321966,221,-1,gamma,1.72052,0,5.55195,7.8,0.473458,270.914,detectLogical_PV,NA
328128,1946,-1,gamma,4.47536,0,9.71765,7.8,2.44906,1069.05,detectLogical_PV,NA
347565,218,-1,gamma,1.71983,0,9.61952,7.8,0.804139,71.2652,detectLogical_PV,NA
367501,205,-1,gamma,1.82198,0,7.44995,7.8,0.996932,1119.27,detectLogical_PV,NA
369282,5097,-1,gamma,3.6598,0,5.68955,7.8,2.93154,715.551,detectLogical_PV,NA
385695,2151,-1,gamma,6.36271,0,4.77953,7.8,-0.61799,165.457,detectLogical_PV,NA
404294,234,-1,gamma,1.72052,0,4.35615,7.45976,3.2652,604.744,detectLogical_PV,NA
494146,1973,-1,gamma,1.4687,0,5.50538,7.8,-1.49032,1363.34,detectLogical_PV,NA
497340,2203,-1,gamma,1.23795,0,5.22423,7.8,1.06791,36.3785,detectLogical_PV,NA
