#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
1303,107,-1,gamma,21.9609,0,4.81437,7.8,2.95247,4.28758,detectLogical_PV,worldPhysical
1397,116,-1,gamma,20.7871,0,8.38359,7.8,0.350119,5.30911,detectLogical_PV,sourcePhysical
3509,110,-1,gamma,22.139,0,3.28146,7.8,1.71718,2.95714,detectLogical_PV,worldPhysical
5141,107,-1,gamma,22.139,0,9.88597,7.38007,-2.37404,0.340547,detectLogical_PV,subPhysical
6244,125,-1,gamma,21.9609,0,6.76987,7.8,-0.791452,1.2051,detectLogical_PV,subPhysical
7436,122,-1,gamma,21.9609,0,8.58086,7.8,-0.339298,0.715435,detectLogical_PV,subPhysical
7562,113,-1,gamma,25.4259,0,8.66728,7.46359,-3.46375,1.41336,detectLogical_PV,subPhysical
8455,106,-1,gamma,22.139,0,3.52903,7.8,0.960646,4.27116,detectLogical_PV,subPhysical
9717,143,-1,gamma,22.139,0,4.30076,7.8,-0.646804,1.07592,detectLogical_PV,subPhysical
9868,117,-1,gamma,22.139,0,3.23396,7.8,0.162155,3.13631,detectLogical_PV,subPhysical
10373,122,-1,gamma,21.9609,0,10.3218,7.76202,1.62478,1.42632,detectLogical_PV,sourcePhysical
11052,120,-1,gamma,22.139,0,3.22337,7.8,1.0121,0.581303,detectLogical_PV,subPhysical
11323,111,-1,gamma,22.139,0,8.44376,7.8,-0.400165,2.69851,detectLogical_PV,sourcePhysical
11335,105,-1,gamma,22.139,0,4.61326,7.8,3.05243,0.035314,detectLogical_PV,sourcePhysical
12403,108,-1,gamma,22.139,0,6.66763,7.8,-1.3969,0.446672,detectLogical_PV,subPhysical
13764,121,-1,gamma,22.139,0,4.01335,7.8,-1.09807,0.169049,detectLogical_PV,sourcePhysical
14412,138,-1,gamma,21.9609,0,9.62566,7.56026,-2.69154,0.381217,detectLogical_PV,subPhysical
14531,123,-1,gamma,21.9609,0,6.29151,7.8,1.42343,0.812542,detectLogical_PV,subPhysical
