#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
47522,2688,-1,gamma,1.72052,0,8.03394,7.8,0.756564,645.03,detectLogical_PV,NA
69109,2298,-1,gamma,1.23826,0,6.13257,7.8,0.483716,377.725,detectLogical_PV,NA
155423,2259,-1,gamma,1.23826,0,5.03366,7.8,0.686291,344.552,detectLogical_PV,NA
170529,228,-1,gamma,1.72052,0,5.70446,7.8,-3.46382,132.831,detectLogical_PV,NA
170601,2308,-1,gamma,5.84793,0,5.53916,7.8,-2.94659,2678.19,detectLogical_PV,NA
226694,2777,-1,gamma,1.71983,0,6.71005,7.8,2.54325,374.993,detectLogical_PV,NA
288814,2777,-1,gamma,1.72052,0,7.97083,7.8,0.357437,1863.21,detectLogical_PV,NA
304046,2821,-1,gamma,1.71983,0,3.15959,7.8,-0.299507,1920.92,detectLogical_PV,NA
356507,4800,-1,gamma,1.23826,0,8.59231,7.47792,3.50598,288.535,detectLogical_PV,NA
358734,233,-1,gamma,1.72052,0,7.08205,7.8,2.07882,365.672,detectLogical_PV,NA
366196,211,-1,gamma,1.72052,0,6.17512,7.59312,3.96968,763.654,detectLogical_PV,NA
375460,223,-1,gamma,1.71983,0,7.15643,7.8,0.795122,556.639,detectLogical_PV,NA
376816,2727,-1,gamma,1.72052,0,8.27088,7.8,-0.967855,556.498,detectLogical_PV,NA
383001,2151,-1,gamma,6.36271,0,9.55682,7.8,0.178182,135.646,detectLogical_PV,NA
395669,2442,-1,gamma,3.65596,0,7.1392,7.8,-1.49196,355.797,detectLogical_PV,NA
413002,2393,-1,gamma,3.6598,0,8.10548,7.8,-1.79198,1144.25,detectLogical_PV,NA
488724,2373,-1,gamma,3.6598,0,6.14128,7.8,1.97403,631.279,detectLogical_PV,NA
