#class tools::wcsv::ntuple
#title APXS Detector Hits
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column int MigrantID
#column string Particle
#column double InitialEnergy
#column double DepositedEnergy
#column double XPosition
#column double YPosition
#column double ZPosition
#column double LocalTime
#column string Volume
#column string ParentVolume
10856,2212,-1,gamma,6.34985,0,2.99898,7.73544,-1.59628,35.7193,detectLogical_PV,NA
45652,241,-1,gamma,1.72052,0,8.80756,7.8,3.35211,14.8141,detectLogical_PV,NA
72783,234,-1,gamma,1.71983,0,3.73524,7.8,0.202799,10.6081,detectLogical_PV,NA
124919,2072,-1,gamma,1.46917,0,4.94416,7.70844,-3.61012,7.59082,detectLogical_PV,NA
164593,2505,-1,gamma,3.6598,0,7.00668,7.8,0.372652,15.9407,detectLogical_PV,NA
196884,254,-1,gamma,1.72052,0,8.11266,7.8,0.791188,50.9779,detectLogical_PV,NA
204437,3324,-1,gamma,1.72052,0,4.0651,7.8,1.79669,5.72908,detectLogical_PV,NA
266953,247,-1,gamma,1.71983,0,10.6035,7.30693,0.708018,53.1961,detectLogical_PV,NA
276991,2772,-1,gamma,1.71983,0,5.61258,7.8,0.037151,6.3194,detectLogical_PV,NA
322694,2528,-1,gamma,3.6598,0,3.822,7.8,1.40907,76.778,detectLogical_PV,NA
361654,243,-1,gamma,1.72052,0,4.96671,7.8,-0.0485792,9.07487,detectLogical_PV,NA
443714,2276,-1,gamma,6.36271,0,8.16709,7.8,1.87083,39.3127,detectLogical_PV,NA
